time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
15.616253,1.5437,0.1449,-0.7083,1.705
15.630986,2.0133,0.1008,-0.2881,2.036
15.632636,2.4785,0.0385,0.2150,2.488
15.633275,2.8295,0.0826,0.6066,2.895
15.635661,3.1835,0.1827,0.8657,3.304
15.640360,3.4374,0.2719,1.0694,3.610
15.644295,3.6078,0.4863,1.3242,3.874
15.649828,3.6683,0.7728,1.7496,4.137
15.655033,3.7055,1.0686,2.5435,4.620
15.659198,3.5737,1.5093,3.3319,5.114
15.663517,3.4023,1.9215,4.0789,5.648
15.673121,3.2442,2.2854,4.6982,6.150
15.675030,3.2356,2.5623,5.3071,6.723
15.679343,3.2925,2.6970,5.7003,7.114
15.684126,3.4315,2.7354,6.0219,7.451
15.690576,3.5853,2.6706,6.2531,7.687
15.693549,3.8638,2.5368,6.3847,7.882
15.698048,4.3264,2.2937,6.4193,8.074
15.703057,5.1020,1.7434,6.0798,8.126
15.713086,5.9680,1.1400,5.7342,8.355
15.714313,6.9102,0.4295,5.3052,8.722
15.716616,7.7779,-0.2964,4.6871,9.086
15.745915,8.6190,-0.9578,3.8539,9.490
15.747788,9.3566,-1.3959,2.8424,9.878
15.748548,9.9598,-1.6173,1.8777,10.263
15.749161,10.2778,-1.7198,0.7878,10.450
15.749778,10.4019,-1.6627,-0.1708,10.535
15.750645,10.3108,-1.3746,-0.8291,10.435
15.755041,9.9260,-0.9613,-1.3980,10.070
15.755742,9.5154,-0.5069,-1.8941,9.715
15.758473,9.1962,-0.1050,-2.2714,9.473
15.764032,8.8438,0.1994,-2.3984,9.165
15.767925,8.5917,0.3763,-2.4587,8.945
15.775044,8.4395,0.1983,-2.5688,8.824
15.778457,8.2911,-0.0697,-2.5696,8.680
15.783712,7.7513,-0.0379,-2.5411,8.157
15.788406,6.7610,0.0605,-2.2394,7.122
15.791220,5.6556,0.0452,-1.8256,5.943
15.796196,4.2803,0.0196,-1.3899,4.500
15.802741,2.6814,0.0584,-1.0081,2.865
15.806338,1.0005,-0.0415,-1.0607,1.459
15.811597,-0.7052,-0.4552,-2.1054,2.267
15.815376,-2.0986,-0.8888,-3.5990,4.260
15.832793,-3.3862,-1.2325,-5.0614,6.213
15.834598,-4.5802,-1.4964,-6.4480,8.049
15.836013,-5.6952,-1.7099,-7.5901,9.642
15.837205,-6.7407,-1.8453,-8.2485,10.811
15.863208,-7.8672,-1.7030,-8.3098,11.569
15.864812,-9.0832,-1.3238,-7.7929,12.041
15.865552,-10.1298,-0.7027,-7.0257,12.348
15.866516,-10.7769,-0.0382,-6.1985,12.432
15.867230,-11.0437,0.4549,-5.4264,12.313
15.868540,-10.8566,0.7189,-4.2267,11.672
15.869298,-10.3140,0.8098,-2.8754,10.738
15.871807,-9.3665,0.7703,-1.3303,9.492
15.877442,-8.1657,0.7105,0.1096,8.197
15.882414,-6.8079,0.5699,1.1916,6.935
15.886850,-5.4805,0.2454,2.0006,5.839
15.891625,-4.2315,-0.1157,2.5806,4.958
15.897082,-3.0226,-0.4855,3.2419,4.459
15.901189,-1.9207,-0.9490,3.4031,4.021
15.906950,-0.9760,-1.2830,3.3173,3.688
15.911687,-0.0110,-1.7374,3.3351,3.761
15.917446,0.7758,-1.9840,3.1114,3.771
15.928911,1.4971,-2.1087,2.8684,3.862
15.930254,2.2203,-2.0259,2.8244,4.124
15.930969,2.7450,-1.8437,2.9913,4.459
15.951778,3.2152,-1.6388,3.0208,4.706
15.953270,3.5688,-1.4255,3.0339,4.896
15.954306,3.8468,-1.1820,3.2968,5.202
15.954942,3.9702,-0.9274,3.5484,5.405
15.955419,3.9869,-0.7862,3.6696,5.475
15.957695,3.9540,-0.6268,3.8162,5.531
15.962399,3.7900,-0.4828,3.9666,5.507
15.967860,3.4782,-0.3405,4.0803,5.372
15.972746,3.2119,-0.4103,4.1697,5.279
15.976948,2.9070,-0.4123,4.1932,5.119
15.982028,2.7039,-0.5183,3.9170,4.788
15.985830,2.5448,-0.6633,3.7502,4.580
15.991182,2.4581,-0.8562,3.5776,4.424
15.995366,2.3407,-1.0702,3.5351,4.373
15.999805,2.1856,-1.3309,3.4859,4.324
16.004633,2.0190,-1.6016,3.2936,4.182
16.012263,1.8653,-1.8512,2.9755,3.970
16.014536,1.6385,-2.0823,2.6613,3.755
16.028053,1.2147,-1.8988,2.9670,3.726
16.030555,0.7787,-1.7905,1.6072,2.529
16.031357,0.3163,-1.3992,1.2585,1.908
16.036495,-0.0406,-1.3385,1.9268,2.346
16.058279,-0.5123,-1.0768,2.5353,2.802
16.059582,-1.0868,-0.5162,2.8848,3.126
16.060611,-1.5488,0.0302,3.1768,3.534
16.061259,-1.8245,0.2628,3.3050,3.784
16.062327,-1.9479,0.2366,3.3336,3.868
16.063074,-1.9838,0.2481,3.3882,3.934
16.068547,-1.8728,0.2280,3.3629,3.856
16.071283,-1.6417,0.1909,3.1744,3.579
16.075622,-1.2621,0.1134,3.1236,3.371
16.082055,-0.8659,-0.1825,2.8953,3.028
16.087012,-0.4126,-0.6215,2.6694,2.772
16.090615,-0.0411,-0.9366,2.3439,2.524
16.095744,0.2417,-1.1654,1.9414,2.277
16.106588,0.4550,-1.2692,1.6515,2.132
16.107675,0.7492,-1.4197,1.4592,2.169
16.109442,1.0189,-1.4322,1.4591,2.284
16.114158,1.2062,-1.3757,1.5423,2.393
16.137448,1.3395,-1.2407,1.6670,2.472
16.138849,1.4162,-1.1036,1.7230,2.488
16.139459,1.3811,-0.9832,1.7179,2.414
16.140011,1.2535,-0.9275,1.6057,2.238
16.140725,0.9246,-1.0284,1.0532,1.738
16.143195,0.4765,-1.2890,0.7684,1.574
16.146631,0.0475,-1.6636,1.1417,2.018
16.152260,-0.4533,-1.9993,1.1898,2.370
16.157483,-1.1830,-1.9818,0.8381,2.456
16.162919,-1.9156,-1.7708,0.2908,2.625
16.168711,-2.5481,-1.6376,0.0146,3.029
16.171476,-2.8806,-1.5654,0.3341,3.295
16.175029,-3.0700,-1.4582,0.5865,3.449
16.181151,-3.1242,-1.2371,0.5890,3.411
16.185467,-3.0584,-1.0168,0.5275,3.266
16.189677,-2.8088,-0.8250,0.4179,2.957
16.195005,-2.3479,-0.6364,0.4690,2.477
16.209548,-1.5539,-0.3960,0.8827,1.830
16.210754,-0.6699,-0.2262,1.0928,1.302
16.211359,-0.0585,0.0319,0.6455,0.649
16.212992,0.1323,0.0857,-0.2574,0.302
16.238008,-0.0724,-0.0893,-1.3136,1.319
16.239014,-0.4990,-0.3505,-1.6037,1.716
16.239583,-0.7613,-0.6839,-1.0158,1.442
16.240018,-1.0116,-0.9546,-0.4684,1.468
16.240552,-1.8144,-1.0086,-0.6877,2.187
16.242221,-2.7595,-1.0985,-1.0884,3.163
16.246319,-3.5477,-1.1598,-1.4785,4.015
16.251896,-4.1480,-0.8607,-1.4011,4.462
16.256689,-4.6115,-0.3899,-1.0869,4.754
16.260324,-4.8534,0.1549,-0.8185,4.924
16.266104,-5.1418,0.7368,-0.6783,5.238
16.270579,-5.3120,1.3165,-0.8780,5.543
16.276203,-5.2221,1.8361,-1.1808,5.660
16.280069,-4.6479,2.0987,-1.4022,5.289
16.284965,-3.7810,2.1159,-1.5397,4.598
16.290899,-2.5905,1.6933,-1.3065,3.359
16.295921,-1.4590,1.3458,-1.5269,2.504
16.309109,-0.2803,0.8963,-1.3403,1.637
16.310895,0.6687,0.2858,-1.4074,1.584
16.311784,1.0913,-0.2043,-3.2422,3.427
16.315383,1.0927,-0.6598,-6.6376,6.759
16.343460,0.9779,-1.9998,-5.2431,5.696
16.344802,0.6097,-2.6079,-3.0558,4.063
16.345746,-0.0189,-2.4141,-1.9515,3.104
16.346400,-1.0072,-1.6967,-1.1635,2.291
16.346971,-2.2950,-0.6042,-0.9174,2.544
16.347903,-3.5385,0.2779,-0.5707,3.595
16.348441,-4.3197,0.9448,0.2018,4.426
16.351704,-4.7087,1.5285,1.0390,5.058
16.355595,-4.6577,2.0693,1.4622,5.302
16.360327,-4.5078,2.5508,1.7775,5.476
16.365087,-3.8900,2.4553,2.2312,5.113
16.371785,-3.1653,2.1643,2.3212,4.482
16.375666,-2.4634,1.9585,2.1397,3.806
16.379076,-1.7551,1.7321,2.0867,3.230
16.384720,-1.0342,1.4827,2.3104,2.934
16.389806,-0.4863,1.1718,2.5186,2.820
16.393780,-0.1180,0.8404,2.3986,2.544
16.408290,0.0811,0.5634,1.8656,1.950
16.409513,-0.0935,0.4046,0.6483,0.770
16.410383,-0.6045,0.2007,-0.7186,0.960
16.412162,-1.1242,-0.0835,-1.4055,1.802
16.440029,-1.4857,-0.3046,-1.4329,2.086
16.442162,-1.8774,-0.2431,-1.5884,2.471
16.443452,-2.4120,-0.1116,-2.1114,3.207
16.444710,-2.7467,0.0874,-2.3418,3.611
16.446314,-2.9479,0.3515,-2.0963,3.634
16.447635,-3.0304,0.5294,-1.9664,3.651
16.448737,-3.2221,0.5329,-2.3251,4.009
16.453078,-3.2240,0.3521,-2.3756,4.020
16.455338,-2.8696,0.0505,-1.7885,3.382
16.460020,-2.4373,-0.0093,-1.2675,2.747
16.465887,-2.1005,-0.0428,-1.1570,2.399
16.469174,-1.6267,-0.2309,-1.1939,2.031
16.474247,-1.0859,-0.3001,-0.9504,1.474
16.479630,-0.4768,-0.2285,-0.5514,0.764
16.487081,-0.1061,-0.2208,-0.6862,0.729
16.488531,0.1089,-0.3427,-1.1368,1.192
16.494377,0.1995,-0.5577,-1.4199,1.539
16.504183,0.2579,-0.8657,-1.3112,1.592
16.505013,0.3095,-1.0754,-1.1791,1.626
16.511358,0.1831,-1.0963,-1.3561,1.753
16.534298,-0.0977,-1.1199,-1.7196,2.054
16.535223,-0.4558,-1.1053,-2.2098,2.513
16.536016,-0.9888,-1.1741,-2.7954,3.189
16.536640,-1.4953,-1.3045,-2.8764,3.494
16.537180,-1.8657,-1.2337,-2.7593,3.552
16.537791,-2.1311,-1.1007,-2.7267,3.631
16.541281,-2.2344,-1.0542,-2.6659,3.635
16.544414,-2.1683,-1.0055,-2.6297,3.554
16.550774,-1.9293,-0.9359,-2.4435,3.251
16.555233,-1.4770,-0.8784,-2.1531,2.755
16.560679,-0.9249,-0.9145,-1.9521,2.346
16.564345,-0.3977,-0.8607,-1.9384,2.158
16.569037,0.1993,-1.0997,-1.6931,2.029
16.573922,0.8273,-1.5046,-1.5490,2.312
16.580528,1.3234,-1.8262,-1.6016,2.766
16.583027,1.6970,-2.0585,-1.6024,3.112
16.587374,1.5700,-1.9847,-2.4536,3.525
16.592223,0.6913,-1.5769,-4.0904,4.438
16.598758,-0.3014,-1.3207,-4.5704,4.767
16.601998,-1.0222,-1.1650,-3.4017,3.738
16.606957,-1.6540,-0.9271,-2.1854,2.893
16.611691,-2.3526,-0.6370,-1.5810,2.905
16.624638,-2.8318,-0.2222,-0.9271,2.988
16.626820,-2.9079,-0.0540,0.8483,3.030
16.631237,-3.0891,0.3836,0.6455,3.179
16.631767,-3.3516,0.6696,-0.2540,3.427
16.657103,-3.3323,0.6888,-0.3955,3.426
16.659169,-3.1789,0.6009,-0.2961,3.249
16.659963,-2.8761,0.1649,0.0965,2.882
16.660641,-2.5362,-0.2187,-0.0530,2.546
16.661340,-2.2269,-0.2953,-0.5745,2.319
16.662049,-1.6909,-0.2915,-1.0686,2.021
16.664635,-0.9165,-0.3404,-1.2751,1.607
16.668631,-0.1414,-0.4178,-1.3355,1.406
16.672912,0.4979,-0.5110,-1.4152,1.585
16.677878,1.0181,-0.5978,-1.5024,1.911
16.682351,1.3651,-0.5387,-1.7027,2.248
16.687744,1.6431,-0.4942,-1.9275,2.581
16.693353,1.7169,-0.4004,-2.0739,2.722
16.696931,1.5406,-0.3509,-2.3978,2.872
16.701732,1.0528,-0.2478,-2.5475,2.768
16.706644,0.6326,-0.3675,-2.2867,2.401
16.723374,0.6402,-1.0007,-2.0488,2.368
16.724953,0.0971,-0.5502,-2.7782,2.834
16.726755,-0.3198,-0.1339,-2.6852,2.707
16.727810,-0.4995,0.1805,-2.3394,2.399
16.755009,-0.1828,0.2826,-1.4657,1.504
16.756264,0.1920,-0.0797,1.5049,1.519
16.757012,0.8485,-0.0422,3.1055,3.220
16.757710,2.0849,0.2951,0.9197,2.298
16.759357,3.3180,0.4414,1.5663,3.696
16.760079,4.1391,0.3975,3.0793,5.174
16.760742,4.5263,0.3398,3.2196,5.565
16.763509,4.4230,0.2066,2.8593,5.271
16.769072,3.7322,-0.0120,2.0223,4.245
16.773031,2.5743,-0.2637,1.2155,2.859
16.779443,1.3431,-0.5917,0.4381,1.532
16.783023,0.1077,-0.6876,-0.5547,0.890
16.787521,-0.8004,-0.6933,-2.0052,2.268
16.791537,-1.5439,-0.2300,-3.2392,3.596
16.796218,-2.1303,0.5296,-3.7356,4.333
16.800288,-2.1349,1.1180,-3.7319,4.442
16.806820,-1.4360,1.2041,-2.9946,3.533
16.812825,0.3896,0.2725,1.6931,1.759
16.815309,1.4858,-0.2683,1.4809,2.115
16.819952,2.3342,-1.1089,1.4283,2.953
16.826880,2.7505,-1.5990,0.9021,3.307
16.839992,2.9279,-1.8043,0.4667,3.471
16.841163,2.9711,-1.9105,0.6195,3.586
16.841918,2.7850,-2.1416,0.6811,3.579
16.845111,2.3699,-2.0705,0.7878,3.244
16.872671,1.9615,-1.7181,0.8487,2.742
16.874842,1.4265,-1.3540,0.8179,2.130
16.876367,0.8036,-1.1403,0.6740,1.549
16.877352,0.2258,-1.0263,0.7135,1.270
16.878434,-0.1094,-1.0575,0.8744,1.376
16.879599,-0.1915,-1.2174,1.1017,1.653
16.880606,-0.0187,-1.4257,1.3050,1.933
16.883638,-0.3600,-0.5437,1.1377,1.311
16.889486,-0.2414,-0.4248,1.4785,1.557
16.894714,0.3309,-0.7055,1.1692,1.405
16.896285,0.8895,-1.0752,0.9949,1.714
16.901445,1.3234,-1.4652,0.9124,2.175
16.905810,1.8087,-1.7899,0.8880,2.695
16.911398,2.3680,-2.0875,0.8905,3.280
16.915000,2.8556,-2.4057,0.9697,3.858
16.921191,3.1999,-2.6126,1.0275,4.257
16.924889,3.3809,-2.7363,1.0473,4.474
16.934566,3.2668,-2.6976,1.0648,4.368
16.935453,2.8977,-2.6155,1.0562,4.044
16.940137,2.3956,-2.4510,1.1073,3.602
16.943827,1.8326,-2.2563,1.0913,3.105
16.959773,1.3587,-1.9593,1.1733,2.657
16.961129,0.8819,-1.6604,1.2982,2.285
16.961899,0.4532,-1.3141,1.5165,2.057
16.962469,0.0092,-0.9495,1.7276,1.971
16.967069,-0.3557,-0.6961,1.8650,2.022
16.971789,-0.6396,-0.5493,2.0126,2.182
16.979091,-0.7471,-0.4236,2.0963,2.265
16.982753,-0.7834,-0.3361,2.1953,2.355
16.985693,-0.6674,-0.3229,2.2594,2.378
16.990638,-0.5287,-0.3769,2.3222,2.411
16.996507,-0.3336,-0.4716,2.1995,2.274
16.999442,-0.1315,-0.6903,1.8532,1.982
17.004270,0.0591,-0.8390,1.3527,1.593
17.014969,0.2509,-0.9414,1.0353,1.422
17.015904,0.4306,-0.9277,0.5609,1.167
17.019029,0.5160,-0.8548,0.0706,1.001
17.024297,0.4595,-0.7819,-0.2566,0.943
17.045991,0.2874,-0.7345,-0.4975,0.933
17.047241,0.1470,-0.7503,-0.5496,0.942
17.047711,0.0712,-0.8121,-0.6188,1.023
17.048165,0.0476,-0.9698,-0.5927,1.138
17.049033,0.2715,-1.1541,-0.9403,1.513
17.052293,0.5458,-1.3344,-1.3813,1.997
17.057351,0.6302,-1.4396,-1.0689,1.901
17.060994,0.5935,-1.6322,-0.7811,1.904
17.066825,0.3825,-1.7706,-0.5848,1.904
17.072053,0.1044,-1.8115,-0.3773,1.853
17.076166,-0.1193,-1.7073,-0.2781,1.734
17.082186,-0.3078,-1.5662,-0.4303,1.653
17.087036,-0.4966,-1.4319,-0.5967,1.629
17.091967,-0.7043,-1.1399,-0.7892,1.555
17.096276,-0.8849,-0.7910,-0.9168,1.500
17.100341,-1.0165,-0.4092,-1.0251,1.501
17.104620,-1.0035,-0.1428,-1.1093,1.503
17.118287,-1.0524,0.0253,-1.1886,1.588
17.119591,-1.0188,-0.0067,-1.0862,1.489
17.120428,-0.9815,-0.1158,-0.8242,1.287
17.125282,-0.9293,-0.3055,-0.7497,1.232
17.149174,-0.9406,-0.5037,-0.8316,1.353
17.150854,-0.9185,-0.6894,-0.9955,1.520
17.152220,-0.8835,-0.7676,-1.1240,1.623
17.153468,-0.7184,-0.7632,-1.1116,1.528
17.154668,-0.5067,-0.6649,-1.0133,1.314
17.155559,-0.3289,-0.5187,-0.9894,1.165
17.156877,-0.2628,-0.3752,-1.0467,1.143
17.162823,-0.2404,-0.2253,-1.1302,1.177
17.166766,-0.2898,0.0001,-1.2087,1.243
17.170849,-0.3753,0.1069,-1.1624,1.226
17.175704,-0.4879,0.1384,-1.0944,1.206
17.180518,-0.5324,0.1091,-0.9663,1.109
17.186429,-0.6266,0.1006,-0.8884,1.092
17.189994,-0.6630,0.0795,-0.8223,1.059
17.194569,-0.6587,0.0076,-0.7464,0.996
17.198918,-0.5660,-0.0407,-0.6227,0.842
17.204420,-0.4308,-0.0795,-0.5181,0.678
17.218962,-0.3704,-0.0348,-0.3633,0.520
17.220141,-0.2870,-0.0477,-0.2684,0.396
17.221038,-0.2833,-0.1014,-0.2380,0.384
17.254018,-0.3252,-0.1315,-0.2649,0.440
17.256730,-0.3551,-0.1142,-0.2629,0.456
17.257895,-0.3584,-0.0855,-0.2630,0.453
17.258616,-0.4138,-0.0911,-0.2318,0.483
17.259735,-0.4975,-0.0855,-0.1788,0.535
17.260493,-0.5542,-0.1024,-0.1135,0.575
17.261143,-0.6821,-0.1132,-0.0072,0.691
17.262318,-0.7329,-0.0896,0.1450,0.752
17.262805,-0.7930,-0.0915,0.3311,0.864
17.266042,-0.8676,-0.0116,0.5178,1.010
17.269562,-0.9117,0.0759,0.7218,1.165
17.275240,-0.9471,0.1445,0.8548,1.284
17.280448,-0.9285,0.1248,0.8690,1.278
17.284828,-0.8413,0.0339,0.7646,1.137
17.291404,-0.6421,-0.1279,0.6133,0.897
17.293409,-0.4811,-0.2404,0.4173,0.681
17.301019,-0.3005,-0.3705,0.2604,0.543
17.304873,-0.1459,-0.4819,0.1613,0.529
17.309173,-0.0867,-0.5601,0.1464,0.585
17.314128,-0.0773,-0.6216,0.0839,0.632
17.319705,-0.0529,-0.6616,0.0958,0.671
17.334483,-0.0858,-0.6536,0.2129,0.693
17.335613,-0.1238,-0.5933,0.3804,0.716
17.336378,-0.2823,-0.5405,0.4811,0.777
17.338788,-0.3938,-0.4546,0.5054,0.786
17.374615,-0.5514,-0.3741,0.4441,0.801
17.375961,-0.6805,-0.2413,0.2803,0.775
17.376563,-0.7568,-0.1994,0.0952,0.788
17.376973,-0.7705,-0.1329,-0.0706,0.785
17.377543,-0.7957,-0.1489,-0.2822,0.857
17.378133,-0.8130,-0.1990,-0.4822,0.966
17.378515,-0.7743,-0.2633,-0.6544,1.047
17.379048,-0.7346,-0.3244,-0.7130,1.074
17.379572,-0.7274,-0.3794,-0.6753,1.063
17.384177,-0.8179,-0.4257,-0.5055,1.052
17.387803,-0.8557,-0.4897,-0.2709,1.022
17.394344,-0.9084,-0.5739,-0.0048,1.075
17.398393,-0.9904,-0.6093,0.2665,1.193
17.402502,-1.0971,-0.5964,0.5074,1.348
17.413323,-1.2284,-0.5313,0.7566,1.537
17.414395,-1.3916,-0.4720,0.9976,1.776
17.416452,-1.5251,-0.4094,1.2283,2.001
17.422899,-1.6577,-0.3678,1.3892,2.194
17.441218,-1.7105,-0.2852,1.3822,2.218
17.443753,-1.6903,-0.2403,1.2434,2.112
17.444985,-1.6378,-0.1611,1.0973,1.978
17.446558,-1.5220,-0.0880,0.9173,1.779
17.447563,-1.4362,-0.1115,0.7128,1.607
17.452112,-1.3470,-0.0973,0.4671,1.429
17.460878,-1.2684,-0.1360,0.2040,1.292
17.462248,-1.1641,-0.1894,0.0024,1.179
17.463940,-1.0746,-0.3340,-0.1091,1.131
17.469160,-0.9494,-0.4508,-0.0799,1.054
17.473357,-0.8170,-0.5502,0.0016,0.985
17.478880,-0.6169,-0.6616,0.0830,0.908
17.484038,-0.4605,-0.6854,0.1291,0.836
17.494826,-0.3689,-0.7254,0.2476,0.851
17.496175,-0.3038,-0.7680,0.4414,0.936
17.497337,-0.3586,-0.7992,0.6291,1.079
17.503135,-0.4569,-0.7456,0.7562,1.156
17.507768,-0.6341,-0.6193,0.6984,1.128
17.512590,-0.7465,-0.4202,0.5825,1.036
17.517444,-0.8708,-0.2340,0.4156,0.993
17.531014,-1.0576,0.0163,0.2263,1.082
17.532374,-1.2620,0.1832,0.0428,1.276
17.533320,-1.5014,0.3273,-0.1519,1.544
17.536155,-1.7569,0.4925,-0.3580,1.859
17.559041,-1.9188,0.6170,-0.5592,2.092
17.561402,-2.0784,0.7184,-0.7007,2.308
17.562483,-2.1400,0.8949,-0.8545,2.472
17.563289,-2.2210,1.0609,-0.9945,2.655
17.564202,-2.2620,1.1448,-1.0468,2.743
17.565091,-2.2970,1.1519,-1.0259,2.767
17.569131,-2.2879,1.1109,-0.9941,2.731
17.574043,-2.3138,1.0844,-0.9373,2.722
17.578402,-2.2527,1.0315,-0.8984,2.636
17.583101,-2.1503,0.9953,-0.8583,2.520
17.587799,-2.0403,0.9782,-0.7500,2.384
17.592271,-1.8630,0.9226,-0.6119,2.167
17.596922,-1.7334,0.8474,-0.5227,1.999
17.602569,-1.6562,0.7380,-0.3817,1.853
17.606624,-1.6551,0.6513,-0.2773,1.800
17.611666,-1.5789,0.6082,-0.2211,1.706
17.616054,-1.5227,0.5437,-0.2103,1.630
17.631530,-1.3881,0.4644,-0.2113,1.479
17.632646,-1.2561,0.4274,-0.1688,1.338
17.633484,-1.0620,0.3820,-0.1472,1.138
17.635782,-0.9032,0.3540,-0.1702,0.985
17.656776,-0.7626,0.2786,-0.1779,0.831
17.657713,-0.6331,0.2632,-0.1103,0.694
17.658464,-0.6082,0.2192,-0.0105,0.647
17.659245,-0.6090,0.1488,-0.0054,0.627
17.659770,-0.5802,0.2030,-0.0637,0.618
17.662742,-0.5361,0.1712,-0.1639,0.586
17.668239,-0.5275,0.2024,-0.1580,0.587
17.672737,-0.5163,0.1819,-0.1514,0.568
17.679055,-0.5745,0.1030,-0.2184,0.623
17.682496,-0.5993,0.0524,-0.3066,0.675
17.688196,-0.5504,0.0617,-0.3755,0.669
17.692130,-0.5450,0.0905,-0.4947,0.742
17.697286,-0.5424,0.1558,-0.6429,0.855
17.701325,-0.5592,0.1816,-0.7580,0.959
17.706368,-0.5500,0.2280,-0.8497,1.038
17.711193,-0.5769,0.2518,-0.9013,1.099
17.717146,-0.6112,0.2459,-0.8843,1.103
17.729274,-0.6479,0.2459,-0.8200,1.074
17.730243,-0.6799,0.2516,-0.7227,1.024
17.731078,-0.6590,0.2648,-0.6329,0.951
17.735299,-0.7023,0.2614,-0.5266,0.916
17.760683,-0.6976,0.1908,-0.3533,0.805
17.761868,-0.7573,0.1771,-0.2517,0.817
17.762504,-0.8597,0.2462,-0.2932,0.941
17.763388,-0.8205,0.2566,-0.1787,0.878
17.763935,-0.7593,0.2897,-0.1808,0.833
17.764388,-0.7384,0.2662,-0.0889,0.790
17.767735,-0.6792,0.2558,-0.0227,0.726
17.773057,-0.6224,0.2035,0.0177,0.655
17.777493,-0.5704,0.2051,-0.0323,0.607
17.782350,-0.5637,0.1941,-0.1607,0.617
17.786929,-0.5807,0.2140,-0.3439,0.708
17.792073,-0.5666,0.2435,-0.4981,0.793
17.795619,-0.5742,0.3069,-0.6093,0.892
17.800546,-0.5722,0.3230,-0.7685,1.011
17.805055,-0.5700,0.3445,-0.8871,1.109
17.810869,-0.5101,0.3737,-0.9701,1.158
17.815272,-0.4643,0.4180,-1.0055,1.184
17.831523,-0.4708,0.4774,-0.9886,1.195
17.832814,-0.4532,0.5325,-0.9744,1.199
17.833520,-0.4354,0.5810,-0.9773,1.217
17.863235,-0.4127,0.5679,-0.9327,1.167
17.864752,-0.4476,0.5771,-0.8599,1.128
17.865988,-0.4158,0.5655,-0.8162,1.077
17.866657,-0.3989,0.5787,-0.7420,1.022
17.867541,-0.3899,0.5878,-0.6252,0.943
17.868100,-0.3987,0.6097,-0.4515,0.857
17.868511,-0.4163,0.5459,-0.2640,0.736
17.868907,-0.4281,0.4587,-0.0961,0.635
17.871525,-0.3361,0.4578,-0.0122,0.568
17.877264,-0.2738,0.3588,0.0717,0.457
17.881381,-0.1668,0.3552,0.0863,0.402
17.886986,-0.0145,0.3177,0.0462,0.321
17.890993,0.1046,0.2964,0.0064,0.314
17.896342,0.1595,0.2290,0.0005,0.279
17.900030,0.1984,0.1682,-0.0003,0.260
17.906650,0.2238,0.1331,0.0544,0.266
17.910276,0.2266,0.1117,0.0877,0.267
17.915509,0.1682,0.0897,0.2075,0.282
17.929167,0.1724,0.0811,0.3683,0.415
17.933218,0.1029,0.0573,0.5078,0.521
17.936627,0.0100,0.0684,0.6214,0.625
17.937272,-0.0541,0.0953,0.7233,0.732
17.938148,-0.1304,0.1692,0.8089,0.837
17.960028,-0.1690,0.2134,0.8733,0.915
17.961532,-0.2129,0.2400,0.9166,0.971
17.962339,-0.2023,0.2659,0.8598,0.922
17.963462,-0.2089,0.3412,0.7843,0.880
17.963966,-0.2323,0.4397,0.6878,0.849
17.966953,-0.1601,0.5209,0.5176,0.752
17.971696,-0.1831,0.6042,0.4050,0.750
17.976451,-0.1984,0.6612,0.2879,0.748
17.981478,-0.2010,0.7567,0.1827,0.804
17.986029,-0.2580,0.7951,0.0965,0.842
17.990132,-0.2929,0.8630,0.0506,0.913
17.994617,-0.3655,0.8957,0.0283,0.968
17.999427,-0.4114,0.8911,0.0940,0.986
18.004619,-0.5002,0.8469,0.1974,1.003
18.008968,-0.6011,0.8108,0.2785,1.047
18.013724,-0.6119,0.7539,0.5386,1.110
18.023239,-0.5712,0.6401,0.7550,1.143
18.024396,-0.4288,0.5697,0.9089,1.155
18.029173,-0.3115,0.4562,1.0245,1.164
18.049736,-0.1234,0.3424,1.0636,1.124
18.052038,-0.0100,0.2309,0.9689,0.996
18.053177,0.1439,0.1120,0.8626,0.882
18.054608,0.1887,0.0264,0.7417,0.766
18.055718,0.1523,0.0198,0.6313,0.650
18.058610,0.0997,-0.0342,0.5076,0.518
18.061039,0.0476,-0.0518,0.3800,0.386
18.069943,-0.0560,0.0045,0.2724,0.278
18.071738,-0.1514,0.0275,0.1749,0.233
18.078295,-0.2483,0.0389,0.1824,0.311
18.080164,-0.2614,0.0127,0.2063,0.333
18.085280,-0.2532,-0.1314,0.2486,0.378
18.090062,-0.1692,-0.3047,0.2927,0.455
18.095455,-0.0527,-0.4237,0.3621,0.560
18.100331,0.1077,-0.5838,0.4140,0.724
18.103675,0.1835,-0.7015,0.4390,0.848
18.109414,0.2443,-0.7797,0.4657,0.941
18.115627,0.2664,-0.8828,0.4682,1.034
18.128861,0.3001,-0.9772,0.4418,1.114
18.129844,0.3905,-1.0702,0.3416,1.189
18.130810,0.4638,-1.1308,0.2608,1.250
18.158349,0.5107,-1.1640,0.1946,1.286
18.159574,0.5579,-1.1844,0.1237,1.315
18.160093,0.5960,-1.2444,0.0150,1.380
18.160508,0.6229,-1.2915,-0.0241,1.434
18.160962,0.6363,-1.3449,-0.0466,1.489
18.161467,0.6102,-1.3337,-0.0001,1.467
18.161928,0.6299,-1.3299,0.0895,1.474
18.166513,0.6865,-1.2932,0.1483,1.472
18.171485,0.6821,-1.2599,0.1645,1.442
18.175130,0.5976,-1.1872,0.1956,1.343
18.179938,0.5502,-1.0991,0.1773,1.242
