time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.575563,-0.1068,0.0397,-0.1171,0.163
1.579393,-0.0584,0.0241,-0.0289,0.069
1.585556,-0.0152,0.0131,0.0634,0.067
1.590313,-0.0009,0.0068,0.1027,0.103
1.594830,0.0228,-0.0232,0.0892,0.095
1.601158,0.0606,-0.0434,0.0898,0.117
1.605134,0.0696,-0.0539,0.0996,0.133
1.614991,0.1212,-0.0549,0.0944,0.163
1.615716,0.1439,-0.0699,0.0789,0.178
1.620001,0.1570,-0.0799,0.0537,0.184
1.624655,0.1414,-0.0326,-0.0333,0.149
1.631584,0.0404,-0.0094,-0.1526,0.158
1.635029,-0.0455,0.0136,-0.2465,0.251
1.644471,-0.0784,0.0267,-0.2539,0.267
1.645123,-0.0825,0.0208,-0.2422,0.257
1.652506,-0.0818,0.0243,-0.2588,0.272
1.655201,-0.0907,0.0277,-0.2180,0.238
1.660064,-0.0709,0.0216,-0.1912,0.205
1.665132,-0.0229,-0.0129,-0.1308,0.133
1.672374,-0.0227,-0.0090,-0.1132,0.116
1.675300,-0.0083,-0.0145,-0.0952,0.097
1.682530,0.0772,-0.0628,-0.0295,0.104
1.686321,0.1430,-0.1008,0.0453,0.181
1.690468,0.1466,-0.1050,0.1053,0.209
1.695450,0.1311,-0.0710,0.1551,0.215
1.700619,0.1062,-0.0515,0.1942,0.227
1.705350,0.0720,-0.0891,0.2275,0.255
1.715210,0.0382,-0.0930,0.2456,0.265
1.715874,-0.0382,-0.1063,0.2531,0.277
1.720752,-0.0948,-0.0672,0.1886,0.222
1.724752,-0.1368,-0.0617,0.0954,0.178
1.730922,-0.1689,-0.0420,-0.0306,0.177
1.735500,-0.1722,-0.0654,-0.0894,0.205
1.741376,-0.1280,-0.1170,-0.1239,0.213
1.746163,-0.0937,-0.1014,-0.1390,0.196
1.752285,-0.0596,-0.0907,-0.1535,0.188
1.754259,-0.0306,-0.0704,-0.1485,0.167
1.759583,-0.0161,-0.0597,-0.0862,0.106
1.767181,-0.0112,-0.0300,-0.0907,0.096
1.770914,-0.0301,0.0087,-0.1091,0.114
1.776180,0.0082,0.0089,-0.0654,0.067
1.780466,0.0509,0.0139,0.0304,0.061
1.785934,0.0695,0.0187,0.0541,0.090
1.790536,0.0879,0.0329,0.0919,0.131
1.794786,0.1347,0.0375,0.0960,0.170
1.801794,0.1383,0.0278,0.0716,0.158
1.805086,0.1277,0.0275,0.0472,0.139
