time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.678560,-0.0037,0.0305,-0.3318,0.333
5.683266,0.0005,0.0527,-0.5083,0.511
5.696095,0.0553,0.0540,-0.6125,0.617
5.696981,0.0140,0.0744,-0.6447,0.649
5.697926,-0.0488,0.0847,-0.5911,0.599
5.702435,-0.0499,0.0798,-0.4474,0.457
5.712736,-0.0376,0.0455,-0.2617,0.268
5.713867,-0.0435,0.0556,-0.0985,0.121
5.716494,-0.0510,0.0337,0.0496,0.079
5.722721,-0.0632,0.0348,0.2325,0.243
5.726254,-0.1136,0.0350,0.3812,0.399
5.732691,-0.0664,0.0013,0.4293,0.434
5.735855,-0.0056,-0.0516,0.4393,0.442
5.762483,0.0568,-0.0545,0.4398,0.447
5.763585,0.1379,-0.0742,0.3479,0.381
5.764201,0.0905,-0.0675,0.1759,0.209
5.764717,0.0918,-0.0014,0.0575,0.108
5.765222,0.0962,-0.0356,-0.0504,0.114
5.765787,0.0440,-0.0766,-0.0816,0.120
5.769318,0.0139,-0.0697,-0.1149,0.135
5.776929,-0.0182,-0.0749,-0.1051,0.130
5.778222,0.0050,-0.0482,-0.4439,0.447
5.782732,0.0161,-0.0586,-0.3947,0.399
5.793048,-0.0392,0.0568,-0.1867,0.199
5.794149,-0.0736,0.1026,-0.1064,0.165
5.797211,0.0226,0.0276,0.2224,0.225
5.802421,0.1403,-0.0549,0.3936,0.421
5.806993,0.0920,-0.0706,0.2658,0.290
5.811718,0.0435,-0.0556,0.2046,0.216
5.816099,0.0501,-0.0244,0.1477,0.158
5.822611,0.1169,-0.0299,0.0668,0.138
5.826013,0.1213,-0.0036,0.0028,0.121
5.830519,0.1100,0.0297,-0.1011,0.152
5.834962,0.1078,0.0217,-0.1755,0.207
5.839961,0.0980,-0.0014,-0.1681,0.195
5.844935,0.0425,0.0124,-0.0772,0.089
5.849186,0.0290,0.0296,0.0848,0.094
5.859001,-0.0170,0.0286,0.1963,0.199
5.860010,-0.0667,-0.0329,0.2030,0.216
5.863846,-0.1131,-0.0308,0.2148,0.245
5.867982,-0.1472,-0.0412,0.2245,0.272
5.876053,-0.1554,0.0002,0.2724,0.314
5.878136,-0.2260,0.0385,0.2965,0.375
5.882633,-0.2396,0.0074,0.2231,0.327
5.892167,-0.2460,0.0191,0.0959,0.265
5.893038,-0.2164,0.0237,-0.0470,0.223
5.896451,-0.1248,0.0285,-0.1651,0.209
5.901107,-0.1070,0.0170,-0.2586,0.280
5.906087,-0.0343,0.0224,-0.3255,0.328
5.910598,0.0547,-0.0833,-0.3279,0.343
5.915669,0.1570,-0.1475,-0.2664,0.343
5.920874,0.1809,-0.1733,-0.2291,0.340
5.924962,0.2325,-0.1747,-0.7992,0.851
5.929870,0.2217,-0.0940,-0.3172,0.398
5.934540,0.1613,0.0761,-0.2331,0.294
5.939625,0.2022,0.0741,-0.0264,0.217
5.944066,0.3923,-0.0742,0.2780,0.486
5.948686,0.3760,-0.1222,0.2658,0.476
5.955195,0.1744,-0.0440,0.1576,0.239
5.960321,0.0453,0.0264,0.1894,0.197
5.963143,-0.0375,0.0601,0.2011,0.213
5.968012,-0.0476,0.0642,0.1882,0.205
5.972573,-0.0278,0.0406,0.2107,0.216
5.977203,-0.0363,0.0575,0.1405,0.156
5.982026,-0.0359,0.0732,0.0001,0.082
5.996863,-0.0470,0.1014,-0.1029,0.152
5.997890,-0.0906,0.1417,-0.1402,0.219
5.998350,-0.0479,0.0846,-0.0860,0.130
6.001448,-0.0059,-0.0097,0.0399,0.041
6.015041,0.0154,-0.0573,0.1560,0.167
6.015852,0.0013,-0.0488,0.1982,0.204
6.016282,-0.1341,-0.0458,0.2713,0.306
6.019778,-0.2433,-0.0242,0.3963,0.466
6.024660,-0.2252,-0.0812,0.4469,0.507
6.030096,-0.2234,-0.1136,0.4875,0.548
6.034210,-0.1899,-0.0908,0.4304,0.479
6.038845,-0.1979,-0.0368,0.2881,0.351
6.043454,-0.1613,-0.0588,0.1396,0.221
6.048188,-0.2105,0.0194,0.0326,0.214
6.053005,-0.1762,-0.0026,-0.0142,0.177
6.057900,-0.0677,-0.0694,-0.2270,0.247
6.062486,0.0340,-0.1070,-0.3836,0.400
6.067195,0.1001,-0.0445,-0.3965,0.411
6.072534,0.1089,0.0105,-0.3429,0.360
6.076609,0.1215,0.0292,-0.3230,0.346
6.081216,0.1846,-0.1066,-1.0527,1.074
6.093587,0.1901,-0.0314,-0.3203,0.374
6.094593,0.0623,0.1328,-0.0091,0.147
6.095376,0.1572,0.1058,0.1215,0.225
6.100247,0.3714,0.0064,0.4621,0.593
6.110224,0.3403,-0.0808,0.4074,0.537
6.111198,0.1565,-0.0414,0.2761,0.320
6.115316,0.0281,-0.0185,0.2443,0.247
6.119343,0.0218,-0.0267,0.1666,0.170
6.123710,0.0592,-0.0686,0.0839,0.123
6.128372,0.0365,-0.0116,-0.0510,0.064
6.133346,-0.0466,0.0309,-0.2442,0.251
6.139318,0.0132,0.0818,-0.3597,0.369
6.143458,0.0257,0.0693,-0.4121,0.419
6.148193,0.0530,0.0601,-0.4254,0.433
6.152548,-0.0025,0.0492,-0.4095,0.412
6.157115,0.0209,0.0297,-0.3622,0.364
6.162261,0.0220,-0.0171,-0.2767,0.278
6.166855,-0.0210,-0.0477,-0.2105,0.217
6.178391,-0.0828,-0.0572,-0.0828,0.130
6.179280,-0.1760,-0.0549,0.1248,0.223
6.181371,-0.2607,-0.0833,0.2665,0.382
6.186123,-0.2684,-0.0777,0.3357,0.437
6.190692,-0.2565,-0.0929,0.3282,0.427
6.194965,-0.3003,-0.0763,0.1281,0.335
6.199583,-0.2442,-0.0352,-0.0921,0.263
6.207294,-0.1361,-0.0224,-0.2112,0.252
6.209243,0.0333,-0.0210,-0.2489,0.252
6.213927,0.1067,-0.0908,-0.2080,0.251
6.223650,0.1538,-0.1289,-0.1723,0.265
6.224618,0.2343,-0.1453,-0.1608,0.319
6.228100,0.2277,-0.1335,-0.1469,0.302
6.235398,0.2880,-0.0507,-0.7162,0.774
6.237781,0.3079,0.0199,-0.1925,0.364
6.242694,0.1401,0.1962,0.0992,0.261
6.247099,0.0958,0.1311,0.2843,0.327
6.252509,0.2411,-0.0159,0.6909,0.732
6.256771,0.2108,-0.1033,0.6092,0.653
6.261988,0.0352,-0.0048,0.4394,0.441
6.269085,-0.1446,0.0242,0.3910,0.418
6.272329,-0.1405,0.0603,0.3014,0.338
6.275688,-0.0626,0.0435,0.1783,0.194
6.280101,0.0519,0.0687,0.0128,0.087
6.286506,0.0785,0.1106,-0.2252,0.263
6.290192,0.1473,0.1423,-0.3567,0.411
6.295304,0.0497,0.1369,-0.4084,0.434
6.306598,-0.0421,0.0993,-0.4306,0.444
6.307535,-0.0425,0.0340,-0.3996,0.403
6.309817,0.0046,-0.0515,-0.4108,0.414
6.313507,-0.0774,-0.0737,-0.3452,0.361
6.325653,-0.1557,-0.0731,-0.1800,0.249
6.326899,-0.1650,-0.0802,0.0009,0.183
6.327611,-0.1541,-0.1112,0.1805,0.262
6.333941,-0.1808,-0.1583,0.3207,0.401
6.337509,-0.1666,-0.1168,0.4834,0.524
6.342262,-0.1183,-0.0917,0.4570,0.481
6.346578,-0.0540,-0.0899,0.2573,0.278
6.351347,-0.0110,-0.0307,0.0327,0.046
6.356056,0.0566,-0.0073,-0.1143,0.128
6.360902,0.0748,0.0182,-0.0987,0.125
6.366758,0.0718,0.0291,0.0142,0.079
6.370877,0.0451,0.0680,0.1074,0.135
6.375597,0.0642,0.0493,0.0408,0.091
6.379539,0.0659,0.0621,-0.4376,0.447
6.384426,0.1934,0.0143,-0.9891,1.008
6.389295,0.1272,0.0959,-0.2224,0.274
6.394483,0.0157,0.1738,0.0660,0.187
6.404551,0.1418,-0.0981,0.5565,0.583
6.405298,0.3360,-0.2956,0.8815,0.989
6.408426,0.2420,-0.2542,0.5879,0.685
6.414863,0.0190,-0.1366,0.3833,0.407
6.419564,-0.0969,-0.0118,0.2975,0.313
6.422335,-0.1177,0.0487,0.2512,0.282
6.427048,-0.0767,0.1446,0.1400,0.215
6.433240,-0.0613,0.1444,-0.0117,0.157
6.436635,0.0058,0.0909,-0.1130,0.145
6.441423,-0.0168,0.1020,-0.2301,0.252
6.446217,-0.0157,0.1027,-0.3080,0.325
6.452445,-0.0329,0.0853,-0.3989,0.409
6.455625,-0.0109,0.0448,-0.4718,0.474
6.460364,-0.0144,0.0124,-0.4578,0.458
6.466296,0.0486,-0.0858,-0.3673,0.380
6.470289,0.0724,-0.1347,-0.3219,0.356
6.474467,0.0397,-0.0610,-0.2169,0.229
6.479375,-0.0048,-0.0194,-0.0554,0.059
6.492097,-0.0454,0.0334,0.1596,0.169
6.493866,-0.0733,0.0192,0.4016,0.409
6.494463,-0.0813,-0.0018,0.5110,0.517
6.505113,-0.0690,-0.0390,0.4533,0.460
6.506120,-0.0663,-0.0257,0.2772,0.286
6.507723,0.0037,-0.0146,0.0145,0.021
6.512307,0.0435,-0.0343,-0.1252,0.137
6.519328,0.0723,-0.0157,-0.1736,0.189
6.522283,0.0090,0.0096,-0.1529,0.153
6.527044,-0.0648,-0.0269,-0.1252,0.144
6.532135,-0.0804,-0.0680,-0.2355,0.258
6.536137,-0.0905,-0.0872,-0.3498,0.372
6.540760,-0.0394,-0.0451,-0.4107,0.415
6.545875,0.0615,-0.0249,-0.9545,0.957
6.550523,0.0197,-0.0205,-0.0116,0.031
6.555243,-0.0871,0.1760,0.2186,0.294
6.560106,0.0676,0.0743,0.5444,0.554
6.565199,0.3786,-0.1445,0.8199,0.915
6.569438,0.3845,-0.1433,0.5534,0.689
6.574395,0.1428,-0.0231,0.3448,0.374
6.579055,0.0162,0.0682,0.2695,0.278
6.583323,0.0258,0.0663,0.2529,0.263
6.588139,0.0547,0.0878,0.1834,0.211
6.593693,0.0207,0.0748,0.0639,0.101
6.605653,-0.0025,0.0479,-0.1449,0.153
6.606471,-0.0307,0.0490,-0.2474,0.254
6.607563,-0.0915,0.0889,-0.2439,0.275
6.612040,-0.1467,0.0980,-0.2182,0.281
6.619577,-0.1490,0.0761,-0.1228,0.208
6.622883,-0.0803,-0.0024,-0.0438,0.091
6.626234,-0.0368,-0.0562,0.0569,0.088
6.641033,0.0165,-0.0519,0.2170,0.224
6.642225,0.0265,-0.0488,0.3243,0.329
6.642699,-0.0452,0.0034,0.3931,0.396
6.644923,-0.0935,0.0052,0.4426,0.452
6.650342,-0.1353,-0.0214,0.4086,0.431
6.654563,-0.1300,-0.0095,0.3321,0.357
6.659472,-0.1272,-0.0732,0.1372,0.201
6.664396,-0.0527,-0.0931,-0.1039,0.149
6.668636,-0.0303,-0.0458,-0.2816,0.287
6.673672,-0.0790,-0.0745,-0.2872,0.307
6.678539,-0.0964,-0.0267,-0.2312,0.252
6.682902,-0.0259,-0.0952,-0.2542,0.273
6.687679,0.0609,-0.1057,-0.3912,0.410
6.692752,0.1517,-0.0653,-0.9019,0.917
6.704698,0.2961,-0.0259,-1.3171,1.350
6.705789,0.1516,0.1948,-0.4486,0.512
6.706615,0.0314,0.3229,-0.2303,0.398
6.712003,0.2203,0.0819,0.3592,0.429
6.719762,0.4345,-0.1751,0.6278,0.783
6.720951,0.2803,-0.1620,0.4471,0.552
6.725668,0.0643,0.0178,0.3994,0.405
6.732298,0.0534,-0.0023,0.2673,0.273
6.735046,0.0374,0.0044,0.2205,0.224
6.739665,0.0381,-0.0529,0.2203,0.230
6.744318,0.0109,-0.0319,0.1693,0.173
6.750120,-0.0529,-0.0549,0.0897,0.118
6.754473,-0.1023,-0.0010,0.0841,0.132
6.758554,-0.1464,-0.0285,0.0667,0.163
6.764085,-0.1482,0.0738,-0.1115,0.200
6.768517,-0.0854,0.1213,-0.3041,0.338
6.773478,-0.0719,0.1593,-0.4161,0.451
6.777974,-0.0719,0.1284,-0.4692,0.492
6.788441,-0.0524,0.0886,-0.3881,0.402
6.789428,-0.0027,0.0213,-0.2855,0.286
6.793117,0.0140,-0.0894,-0.1333,0.161
6.809231,-0.0290,-0.1120,0.0465,0.125
6.810867,-0.0518,-0.1037,0.2725,0.296
6.811747,-0.0505,-0.0809,0.4682,0.478
6.812377,-0.0871,-0.0743,0.5412,0.553
6.815778,-0.1037,-0.0385,0.5158,0.528
6.820449,-0.1634,0.0120,0.2672,0.313
6.825877,-0.1246,0.0010,0.0416,0.131
6.830470,-0.0329,0.0116,-0.0637,0.073
6.834901,0.0399,-0.0564,0.0052,0.069
6.839156,0.0440,-0.0604,0.0977,0.123
6.843958,0.0085,-0.0509,0.0378,0.064
6.848868,0.0601,-0.0233,-0.1472,0.161
6.853720,0.1344,-0.0298,-0.3827,0.407
6.858502,0.2434,0.0024,-0.6845,0.726
6.863474,0.3497,-0.0899,-0.8781,0.949
6.868056,0.1943,0.0787,-0.0035,0.210
6.872617,0.0194,0.1652,0.1684,0.237
6.877304,0.1843,0.0069,0.6049,0.632
6.882189,0.3177,-0.1130,0.6953,0.773
6.886900,0.1067,-0.0485,0.4585,0.473
6.891936,-0.0967,0.0352,0.3409,0.356
6.907247,-0.0502,0.0526,0.3296,0.338
6.908125,-0.0642,0.0416,0.3267,0.336
6.908573,-0.0993,-0.0243,0.2850,0.303
6.910359,-0.1069,-0.0076,0.1291,0.168
6.919924,-0.1376,0.0377,-0.1112,0.181
6.920665,-0.1519,0.0890,-0.2353,0.294
6.924598,-0.1134,0.1287,-0.3126,0.357
6.929418,-0.1835,0.1257,-0.3622,0.425
6.934081,-0.1620,0.0966,-0.3797,0.424
6.938869,-0.0573,-0.0081,-0.2748,0.281
6.943680,-0.0255,-0.0736,-0.1320,0.153
6.957114,-0.0479,-0.1186,-0.0038,0.128
6.958419,-0.0489,-0.1143,0.1049,0.163
6.958965,-0.0511,-0.0866,0.2414,0.262
6.972024,-0.0785,-0.0543,0.3912,0.403
6.972958,-0.0171,-0.0811,0.4233,0.431
6.973424,0.0118,-0.0926,0.2909,0.306
6.976942,-0.0214,-0.0392,0.1070,0.116
6.981710,0.0294,-0.0161,-0.1591,0.163
6.986407,0.0332,0.0764,-0.3024,0.314
6.991023,0.0427,0.0973,-0.2881,0.307
7.001402,0.0145,0.0848,-0.2241,0.240
7.002385,0.0107,0.0293,-0.1368,0.140
7.005204,-0.0281,-0.0260,-0.2400,0.243
7.009964,-0.0256,-0.0502,-0.2996,0.305
7.015074,0.0416,-0.0459,-0.3302,0.336
7.020075,0.1120,-0.0342,-0.5995,0.611
7.024148,0.1331,-0.0632,-0.5116,0.532
7.029088,-0.0027,0.1089,0.1268,0.167
7.034444,-0.0409,0.1464,0.0954,0.179
7.039207,0.1946,-0.0821,0.4870,0.531
7.045715,0.2708,-0.1195,0.5755,0.647
7.049374,0.1175,-0.0541,0.4531,0.471
7.056919,0.0403,0.0089,0.4539,0.456
7.058413,0.0033,-0.0255,0.4676,0.468
7.062515,-0.0053,-0.0075,0.4516,0.452
7.066520,-0.0085,0.0121,0.3733,0.374
7.071419,0.0210,0.0325,0.1647,0.169
7.076187,-0.0075,0.0736,-0.0802,0.109
7.080925,-0.0165,0.1297,-0.2180,0.254
7.085962,-0.0554,0.1262,-0.3301,0.358
7.090792,-0.0980,0.0918,-0.3001,0.329
7.101289,-0.0733,0.0243,-0.2217,0.235
7.102349,-0.0394,-0.0379,-0.1975,0.205
7.104740,0.0005,-0.1131,-0.1799,0.212
7.109395,-0.0475,-0.1126,-0.1263,0.176
7.119296,-0.0388,-0.0600,-0.0563,0.091
7.120092,-0.0725,-0.0336,0.1080,0.134
7.123367,-0.1089,-0.0540,0.3468,0.367
7.128435,-0.1716,-0.0494,0.4383,0.473
7.133410,-0.1334,-0.0719,0.3006,0.337
7.138091,-0.0839,-0.0859,-0.0218,0.122
7.143615,-0.0506,-0.0323,-0.3090,0.315
7.147221,0.0190,0.0381,-0.3425,0.345
7.151880,-0.0896,0.0368,-0.2097,0.231
7.156485,-0.0663,0.0303,-0.0944,0.119
7.161308,-0.0684,-0.0692,-0.1674,0.194
7.166557,-0.0685,-0.0878,-0.4083,0.423
7.172051,-0.0664,-0.0591,-0.7232,0.729
7.177092,0.0853,-0.0295,-0.9306,0.935
7.180486,0.2536,-0.0900,-1.6785,1.700
7.185298,0.1462,0.0190,-0.1612,0.218
7.190176,-0.0353,0.1906,0.1237,0.230
7.194858,0.1095,-0.0146,0.5609,0.572
7.199541,0.4199,-0.1720,0.9374,1.041
7.204487,0.3244,-0.0713,0.7469,0.817
7.218850,0.1779,0.0537,0.6274,0.654
7.219720,0.1119,0.0936,0.5237,0.544
7.220472,0.0578,0.0891,0.4359,0.449
7.222868,0.0018,0.1205,0.3831,0.402
7.231211,-0.0552,0.0918,0.2799,0.300
7.233046,-0.1008,0.0406,0.2033,0.231
7.237058,-0.1224,0.0563,0.1606,0.210
7.243438,-0.1472,0.0849,-0.0070,0.170
7.247575,-0.1689,0.0589,-0.2126,0.278
7.251756,-0.1464,0.0733,-0.3917,0.425
7.256209,-0.1492,0.0138,-0.4162,0.442
7.261804,-0.1373,0.0091,-0.3396,0.366
7.265683,-0.0123,-0.0380,-0.2365,0.240
7.270228,-0.0184,-0.1335,-0.1145,0.177
7.280361,0.0035,-0.1006,0.0258,0.104
7.281297,0.0212,-0.1249,0.1532,0.199
7.285130,0.0319,-0.0889,0.2912,0.306
7.289196,0.0115,-0.0758,0.4039,0.411
7.294164,-0.0676,-0.0687,0.3633,0.376
7.298808,-0.1135,-0.0343,0.1418,0.185
7.303629,-0.0805,-0.0348,-0.0949,0.129
7.314279,-0.0069,-0.0014,-0.1640,0.164
7.315072,-0.0046,-0.0157,-0.1138,0.115
7.318352,-0.0467,-0.0327,-0.0520,0.077
7.322653,-0.0588,-0.0100,-0.1186,0.133
7.327374,-0.0287,0.0000,-0.3483,0.349
7.332075,0.0297,0.0166,-0.6615,0.662
7.336748,0.1208,0.0093,-0.8915,0.900
7.342025,0.1401,0.0582,-0.7966,0.811
7.346883,0.2439,-0.0345,-1.2946,1.318
7.351078,0.1765,0.0141,0.0241,0.179
7.356501,0.0136,0.1878,0.1332,0.231
7.361120,0.1538,0.0490,0.4173,0.447
7.365384,0.4076,-0.1231,0.8270,0.930
7.370308,0.3301,-0.0988,0.5839,0.678
7.377965,0.0472,0.0048,0.5454,0.547
7.380019,-0.0453,0.0612,0.5887,0.594
7.383976,-0.0907,0.0350,0.5731,0.581
7.388680,-0.1147,0.0259,0.4828,0.497
7.394591,-0.1214,0.0020,0.3853,0.404
7.398664,-0.1212,-0.0141,0.2718,0.298
7.403089,-0.1150,0.0546,0.0718,0.146
7.416320,-0.1538,0.0804,-0.0354,0.177
7.417307,-0.1173,0.1272,-0.1977,0.263
7.418093,-0.1556,0.0994,-0.2694,0.327
7.421990,-0.1431,0.0235,-0.1516,0.210
7.435371,-0.1098,-0.0022,0.0285,0.113
7.436572,-0.0383,-0.0680,0.2224,0.236
7.437162,-0.0296,-0.0897,0.3729,0.385
7.442002,-0.0559,-0.0619,0.5203,0.527
7.445902,-0.0488,-0.0035,0.6548,0.657
7.450598,-0.0512,-0.0257,0.6813,0.684
7.454992,-0.0766,-0.0113,0.5386,0.544
7.459939,-0.0167,-0.0338,0.2423,0.245
7.464610,0.0481,-0.0196,-0.0712,0.088
7.469957,0.0729,-0.0190,-0.2425,0.254
7.474605,0.0818,-0.0230,-0.3105,0.322
7.478824,0.0393,-0.0746,-0.2877,0.300
7.484114,0.0170,-0.0215,-0.3338,0.335
7.488431,-0.0180,-0.0476,-0.5007,0.503
7.497023,0.0038,-0.0236,-0.7921,0.792
7.498156,0.0250,-0.0327,-1.0720,1.073
7.503839,0.0678,-0.0017,-1.1264,1.128
7.509698,0.2599,-0.0621,-1.8203,1.840
7.512916,0.2047,0.0214,-0.4730,0.516
7.516757,-0.0296,0.1848,-0.1789,0.259
7.521982,0.0439,0.0098,0.2792,0.283
7.528350,0.3144,-0.2028,0.8091,0.891
7.531400,0.2246,-0.1166,0.6425,0.691
7.535909,0.0076,0.0603,0.6134,0.616
7.545201,-0.0740,0.0850,0.7063,0.715
7.546550,-0.1109,0.0843,0.6331,0.648
7.550247,-0.0810,0.0766,0.5308,0.542
7.554542,-0.1165,0.0826,0.3596,0.387
7.559453,-0.1258,0.0631,0.2868,0.319
7.563964,-0.0840,0.0929,0.2008,0.237
7.568805,-0.0828,0.0563,0.0737,0.124
7.574280,-0.0684,0.0742,-0.1271,0.162
7.578471,-0.1142,0.0719,-0.2250,0.262
7.583386,-0.1371,0.0284,-0.2019,0.246
7.588122,-0.0648,-0.0556,-0.1111,0.140
7.593801,0.0343,-0.1412,-0.0389,0.150
7.597383,0.1372,-0.1371,0.0667,0.205
7.602256,0.1073,-0.0834,0.2001,0.242
7.616114,0.1156,-0.0319,0.3632,0.382
7.617173,-0.0049,-0.0008,0.4983,0.498
7.617800,-0.0345,0.0268,0.4868,0.489
7.621260,-0.1791,0.0226,0.2324,0.294
7.629886,-0.1681,0.0366,-0.1228,0.211
7.630559,-0.1636,0.0349,-0.2928,0.337
7.634942,-0.0684,0.0098,-0.2481,0.257
7.640216,-0.0377,-0.0058,-0.1062,0.113
7.644650,-0.0327,-0.0695,-0.1290,0.150
7.649240,-0.0476,-0.1074,-0.3484,0.368
7.654096,-0.0225,-0.0885,-0.6346,0.641
7.660733,0.0429,-0.0297,-0.9495,0.951
7.665259,0.1639,0.0467,-1.0764,1.090
7.668741,0.3156,-0.1307,-1.8228,1.855
7.675966,0.2341,0.0551,-0.2426,0.342
7.678251,0.0523,0.2060,-0.1354,0.252
7.682845,0.1921,-0.0004,0.3936,0.438
7.687799,0.3955,-0.2203,0.7920,0.912
7.693252,0.2607,-0.1291,0.5709,0.641
7.698471,0.0540,0.0482,0.4994,0.505
7.702791,0.0021,0.1090,0.4932,0.505
7.711796,0.0090,0.0941,0.4974,0.506
7.712537,-0.0817,0.0558,0.5217,0.531
7.715683,-0.1425,0.0266,0.4311,0.455
7.720360,-0.1320,0.0411,0.2911,0.322
7.725154,-0.1702,0.0640,0.1099,0.212
7.729858,-0.1486,0.1418,0.0190,0.206
7.735349,-0.1259,0.1187,-0.0984,0.199
7.741109,-0.1971,0.0926,-0.1587,0.269
7.744177,-0.1575,0.0493,-0.1625,0.232
7.748757,-0.0684,-0.0749,-0.1197,0.157
7.753268,0.0426,-0.1859,-0.0430,0.196
7.760180,0.0316,-0.1477,0.0790,0.170
7.762921,0.0430,-0.0389,0.2382,0.245
7.767912,0.1042,-0.0612,0.4079,0.425
7.773004,0.1097,-0.0441,0.5474,0.560
7.777925,0.0815,-0.0519,0.5926,0.600
7.782217,-0.0123,0.0131,0.4610,0.461
7.786639,-0.0769,0.0266,0.1826,0.200
7.794331,-0.0976,0.0813,-0.0655,0.143
7.796094,-0.0556,0.0837,-0.1243,0.160
7.801090,-0.0344,0.0715,-0.1161,0.141
7.807897,-0.0173,-0.0244,-0.1361,0.139
7.810785,-0.0274,-0.0706,-0.2528,0.264
7.815584,-0.0451,-0.0317,-0.5156,0.519
7.820343,-0.0014,-0.0195,-0.8403,0.841
7.824988,0.0797,0.0024,-1.1484,1.151
7.830351,0.1148,0.0173,-1.2478,1.253
7.834260,0.2387,-0.0701,-1.7586,1.776
7.838728,0.1982,-0.0107,-0.4863,0.525
7.843711,-0.0462,0.1840,-0.0342,0.193
7.848946,0.0505,0.0142,0.3121,0.317
7.854822,0.2517,-0.2003,0.6836,0.756
7.858439,0.1914,-0.1375,0.4763,0.531
7.863782,0.0119,0.0276,0.4901,0.491
7.867857,-0.0364,0.0850,0.6069,0.614
7.872326,-0.0541,0.0637,0.6741,0.679
7.876685,-0.0596,0.0802,0.6947,0.702
7.881170,-0.0538,0.0265,0.5128,0.516
7.896913,-0.0020,0.0233,0.2444,0.245
7.898087,0.0187,0.0520,0.0713,0.090
7.898557,-0.0381,0.1042,-0.0257,0.114
7.900531,-0.0764,0.1339,-0.0754,0.172
7.910109,-0.1586,0.0698,-0.0994,0.200
7.910996,-0.1830,0.0009,-0.0648,0.194
7.914734,-0.0754,-0.1151,0.0112,0.138
7.919323,-0.0040,-0.1748,0.0495,0.182
7.930729,0.0280,-0.1349,0.0642,0.152
7.931853,0.0509,-0.0310,0.1048,0.121
7.933452,0.0639,0.0021,0.2136,0.223
7.938427,0.0192,-0.0063,0.3185,0.319
7.943112,-0.0038,0.0204,0.3481,0.349
7.948041,-0.0117,-0.0061,0.3031,0.303
7.953990,-0.0362,0.0069,0.0488,0.061
7.957500,-0.0833,0.0160,-0.1636,0.184
7.962474,-0.0340,0.0301,-0.1917,0.197
7.967097,-0.0436,-0.0159,-0.0958,0.107
7.972016,-0.0784,-0.0648,-0.0621,0.119
7.976067,-0.0688,-0.0622,-0.1635,0.188
7.980940,-0.0862,-0.0771,-0.3799,0.397
7.994319,-0.0608,-0.0095,-0.7298,0.732
7.995303,0.0614,0.0718,-1.0033,1.008
7.996168,0.1194,0.0625,-0.9899,0.999
8.000379,0.1734,-0.0029,-0.9831,0.998
8.008987,0.2539,-0.1319,-0.7546,0.807
8.009985,0.0875,0.0964,0.1156,0.174
8.014202,0.0181,0.1071,0.1523,0.187
8.020705,0.2262,-0.0975,0.6586,0.703
8.023757,0.3221,-0.1368,0.6326,0.723
8.028625,0.1764,-0.0064,0.5034,0.533
8.035157,-0.0379,0.0524,0.5589,0.563
8.038264,-0.0612,0.0210,0.6102,0.614
8.042865,-0.1082,0.0347,0.6246,0.635
8.047054,-0.1634,-0.0026,0.6026,0.624
8.053013,-0.1588,0.0056,0.5048,0.529
8.057195,-0.1001,0.0290,0.2137,0.238
8.061796,-0.0744,0.0499,0.0662,0.111
8.066276,-0.0759,0.0699,-0.0668,0.123
8.073149,-0.1094,0.0627,-0.1332,0.183
8.076121,-0.1160,0.0238,-0.0383,0.124
8.080985,-0.0878,-0.0223,0.0286,0.095
8.093494,-0.0191,-0.0982,0.0889,0.134
8.094756,0.0006,-0.1364,0.1658,0.215
8.095267,-0.0008,-0.0575,0.2350,0.242
8.099343,0.0020,-0.0353,0.3911,0.393
8.107761,0.0019,-0.0498,0.4338,0.437
8.108911,-0.0409,-0.0148,0.3804,0.383
8.114065,-0.0914,0.0451,0.2055,0.229
8.119945,-0.0891,-0.0153,-0.0945,0.131
8.122985,-0.0597,0.0443,-0.2405,0.252
8.127625,-0.0913,0.0536,-0.2311,0.254
8.132455,-0.0982,0.0267,-0.1765,0.204
8.137184,-0.0469,-0.0268,-0.2241,0.231
8.142173,-0.0350,-0.0141,-0.4301,0.432
8.146575,0.0142,0.0194,-0.6937,0.694
8.152226,0.0930,0.0003,-0.8721,0.877
8.156829,0.2002,-0.0089,-0.8284,0.852
8.161169,0.1938,-0.0350,-0.6235,0.654
8.166089,0.2297,-0.1201,-1.0841,1.115
8.171149,0.1515,-0.0152,-0.1637,0.224
8.175432,0.0878,0.1153,-0.1603,0.216
8.180118,0.1634,0.0220,0.0827,0.185
8.195283,0.2954,-0.0525,0.3137,0.434
8.196738,0.2169,-0.0364,0.2781,0.355
8.197625,-0.0088,-0.0153,0.4363,0.437
8.199886,-0.1268,-0.0180,0.5636,0.578
8.213812,-0.1824,-0.0067,0.5914,0.619
8.214745,-0.1943,0.0276,0.5138,0.550
8.215186,-0.1687,0.0055,0.3462,0.385
8.218970,-0.1565,0.0640,0.1302,0.213
8.222976,-0.0827,0.1110,-0.0572,0.150
8.228222,-0.0348,0.1221,-0.1970,0.234
8.233499,-0.0479,0.0760,-0.2988,0.312
8.238485,-0.0462,0.0278,-0.2776,0.283
8.241868,0.0024,-0.0697,-0.2176,0.228
8.246185,0.0536,-0.1395,-0.0883,0.174
8.256766,0.0372,-0.1003,0.0571,0.121
8.257959,0.0287,-0.0568,0.1777,0.189
8.260331,0.0225,-0.0153,0.3589,0.360
