time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
19.153325,-1.5071,-0.0537,1.4307,2.079
19.157869,-1.6625,0.0580,1.6506,2.343
19.163635,-1.6648,0.0868,1.4361,2.200
19.168097,-1.6242,0.1285,0.9798,1.901
19.173350,-1.5025,0.0447,0.4561,1.571
19.178418,-1.2183,-0.1734,0.0483,1.231
19.182901,-0.8243,-0.3099,-0.2582,0.918
19.191409,-0.3112,-0.3791,-0.3780,0.619
19.192573,0.0719,-0.4435,-0.2694,0.524
19.198442,0.4449,-0.5557,-0.2205,0.745
19.203335,0.8077,-0.6151,-0.5326,1.146
19.207802,1.0552,-0.6790,-0.9690,1.585
19.212944,1.2642,-0.7663,-1.1890,1.897
19.217991,1.5017,-0.8863,-1.2599,2.151
19.231751,1.5858,-0.8286,-1.4547,2.306
19.232535,1.5789,-0.7613,-1.6677,2.419
19.235852,1.6056,-0.8327,-1.7931,2.547
19.237890,1.6468,-0.9083,-1.8829,2.661
19.242749,1.8364,-0.9021,-1.7837,2.714
19.247331,1.9637,-0.8046,-1.5822,2.647
19.252887,2.0048,-0.7597,-1.3599,2.539
19.258314,2.0412,-0.7387,-1.1030,2.435
19.263367,2.0967,-0.7559,-0.7690,2.358
19.268155,2.1044,-0.7397,-0.5065,2.287
19.273246,2.0594,-0.6807,-0.3298,2.194
19.277739,1.9810,-0.6796,-0.1571,2.100
19.282965,1.9362,-0.7695,0.0447,2.084
19.290548,1.7766,-0.7399,0.2801,1.945
19.293188,1.6794,-0.7730,0.6152,1.948
19.298159,1.5152,-0.7924,0.8386,1.904
19.302854,1.2459,-0.7266,0.9504,1.727
19.308104,1.1012,-0.7052,1.0706,1.690
19.313626,0.9757,-0.7661,1.1566,1.696
19.318771,0.8455,-0.7800,1.1270,1.610
19.324632,0.7729,-0.7851,0.9391,1.448
19.327719,0.8344,-0.8433,0.7373,1.397
19.345098,0.8384,-0.8777,0.5704,1.341
19.345638,0.7898,-0.9170,0.4291,1.284
19.345834,0.8132,-0.9563,0.3661,1.308
19.350347,0.8796,-0.9619,0.4480,1.378
19.353821,0.8838,-0.9673,0.6358,1.456
19.358973,0.8305,-0.9723,0.7758,1.496
19.363577,0.7343,-0.9390,0.7099,1.387
19.368570,0.7291,-0.9820,0.6586,1.389
19.373264,0.6664,-1.0055,0.6984,1.394
19.378230,0.5560,-1.0144,0.8239,1.420
19.382938,0.4648,-1.0184,1.0726,1.550
19.388822,0.3115,-0.9890,1.2808,1.648
19.393908,0.0912,-0.9362,1.3095,1.612
19.398108,-0.0093,-0.9080,1.1303,1.450
19.403685,-0.0714,-0.8516,0.9121,1.250
19.408709,-0.2148,-0.8101,0.6704,1.073
19.413844,-0.2624,-0.7884,0.6256,1.040
19.418552,-0.2381,-0.7528,0.7152,1.065
19.424735,-0.1325,-0.7175,0.7475,1.045
19.431952,-0.0222,-0.6397,0.6988,0.948
19.435047,0.0879,-0.6242,0.6415,0.899
19.437730,0.2554,-0.6469,0.5618,0.894
19.443059,0.4180,-0.6020,0.7372,1.040
19.448199,0.5086,-0.5518,1.0660,1.304
19.453506,0.5751,-0.5108,1.4462,1.638
19.458989,0.5698,-0.4696,1.8002,1.946
19.463070,0.5404,-0.4665,1.2193,1.413
19.468183,0.4250,-0.5064,1.1172,1.298
19.473117,0.3049,-0.5414,1.4452,1.573
19.477574,0.2663,-0.6143,1.2704,1.436
19.482598,0.2039,-0.6865,0.9192,1.165
19.487515,0.1894,-0.7245,1.1762,1.394
19.492547,0.1893,-0.7809,1.6235,1.811
19.497994,0.0504,-0.7411,1.7530,1.904
19.502613,-0.1937,-0.6584,1.5987,1.740
19.507718,-0.3226,-0.6861,1.3913,1.584
19.513449,-0.4227,-0.7712,1.4282,1.677
19.517539,-0.4891,-0.8134,1.6278,1.884
19.523050,-0.4646,-0.7790,1.6836,1.912
19.527566,-0.4305,-0.7447,1.6293,1.842
19.533324,-0.3773,-0.7632,1.8048,1.996
19.547652,-0.3290,-0.7768,2.1806,2.338
19.548391,-0.2329,-0.8430,2.2866,2.448
19.548698,-0.1992,-0.7847,2.0609,2.214
19.552747,-0.1848,-0.7457,1.7576,1.918
19.558065,-0.3140,-0.7546,1.4579,1.671
19.564140,-0.4813,-0.8302,1.4387,1.729
19.568182,-0.8543,-0.8958,1.3115,1.803
19.573169,-1.4423,-0.8751,0.8710,1.899
19.578152,-2.0487,-0.7924,0.6693,2.296
19.583085,-2.4295,-0.8388,0.7310,2.672
19.587740,-3.0730,-0.8323,0.1857,3.189
19.592781,-3.5003,-0.6062,-0.9495,3.677
