time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.950316,0.2070,-0.0105,0.7810,0.808
0.953901,0.2775,-0.0158,0.7595,0.809
0.959353,0.4306,-0.0074,0.6831,0.808
0.963982,0.5344,0.0770,0.6212,0.823
0.969397,0.6650,0.1705,0.5497,0.880
0.973471,0.8507,0.4095,0.4926,1.065
0.977706,0.9882,0.3856,0.4450,1.150
0.982868,1.1355,0.4173,0.2608,1.238
0.988713,1.1877,0.3803,0.1197,1.253
0.993238,1.2481,0.3419,0.0479,1.295
0.997258,1.2878,0.3351,0.0524,1.332
1.003756,1.2804,0.2093,0.1644,1.308
1.007144,1.3119,0.2059,0.2449,1.350
1.011941,1.5378,0.1091,0.3898,1.590
1.016384,2.0784,0.1525,0.7116,2.202
1.021175,2.1670,0.0323,0.9277,2.357
1.028862,1.9612,-0.0405,0.9116,2.163
1.030786,1.7210,-0.1715,0.9743,1.985
1.035109,1.4753,-0.2030,1.0775,1.838
1.040772,1.2541,-0.2456,0.8866,1.555
1.044773,1.1544,-0.3187,0.6246,1.351
1.048618,1.2009,-0.3811,0.4468,1.337
1.053573,1.1297,-0.2717,0.0925,1.166
1.058370,1.1426,-0.1837,-0.1726,1.170
1.063483,1.0984,0.0368,-0.2797,1.134
1.067725,0.9849,0.2659,-0.3221,1.070
1.075491,0.9072,0.3987,-0.3193,1.041
1.077613,0.8458,0.3852,-0.1877,0.948
1.083172,0.7523,0.3378,-0.0158,0.825
1.088477,0.7528,0.2323,0.1938,0.811
1.092828,0.6986,0.2592,0.3194,0.811
1.096826,0.5823,0.2631,0.4208,0.765
1.102202,0.4825,0.1909,0.4191,0.667
1.106878,0.3202,0.1985,0.3383,0.506
1.110842,0.1804,0.0990,0.3197,0.380
1.115629,0.0211,0.0811,0.4013,0.410
1.123048,-0.2412,0.1137,0.2626,0.374
1.126374,-0.5534,0.2037,0.0163,0.590
1.129962,-0.8145,0.3057,-0.1796,0.888
1.135474,-1.0236,0.3960,-0.4973,1.205
1.140074,-1.2184,0.5511,-0.7357,1.526
1.144588,-1.3293,0.5462,-0.8496,1.669
1.148691,-1.3128,0.5135,-0.9968,1.726
1.152950,-1.3481,0.4885,-1.0866,1.799
1.158969,-1.3372,0.5143,-1.0997,1.806
1.163033,-1.1784,0.4380,-1.1416,1.698
1.168126,-0.7406,0.1762,-1.0736,1.316
1.172676,-0.3783,-0.0176,-0.9413,1.015
1.177661,-0.2778,-0.1514,-0.6776,0.748
1.181436,-0.2738,-0.2757,-0.3568,0.528
1.192230,-0.1705,-0.3311,-0.0674,0.379
1.192777,-0.0614,-0.3537,0.1189,0.378
1.197104,0.0344,-0.3769,0.2213,0.438
1.201265,-0.0146,-0.3043,0.2280,0.381
1.205203,-0.1046,-0.2244,0.2346,0.341
1.210871,-0.3588,-0.1013,0.0668,0.379
1.215604,-0.6062,-0.0405,0.0355,0.609
1.224260,-0.6288,-0.0377,0.0380,0.631
1.225207,-0.5541,-0.1099,0.0071,0.565
1.229292,-0.5602,-0.2212,0.0076,0.602
1.234749,-0.5424,-0.3192,0.0011,0.629
1.238700,-0.5942,-0.3351,0.0547,0.684
1.242983,-0.7180,-0.4009,0.0631,0.825
1.247532,-0.6551,-0.5050,0.0646,0.830
1.252715,-0.8801,-0.5618,-0.0649,1.046
1.257189,-1.2393,-0.4878,-0.4352,1.401
1.261609,-1.7045,-0.1899,-0.8211,1.901
1.266320,-2.0924,-0.0674,-1.1844,2.405
1.272393,-2.1420,-0.2816,-1.6233,2.702
1.276502,-1.8595,-0.3368,-1.5901,2.470
1.281249,-1.5619,-0.4029,-1.3270,2.089
1.288886,-1.2498,-0.6018,-1.1234,1.785
1.292978,-1.0174,-0.7373,-0.8550,1.520
1.296304,-0.8509,-0.7832,-0.4691,1.248
1.300314,-0.7248,-0.8518,-0.2028,1.137
1.304613,-0.5557,-0.8614,-0.0726,1.028
1.310467,-0.4708,-0.7709,0.0149,0.903
1.313946,-0.2911,-0.7186,0.1193,0.784
1.324635,-0.0587,-0.5610,0.3388,0.658
1.325724,0.0964,-0.4868,0.5653,0.752
1.330206,0.1252,-0.3721,0.8491,0.935
1.333466,0.0223,-0.2718,1.1278,1.160
1.339669,-0.0931,-0.2460,1.2842,1.311
1.342994,-0.1712,-0.2010,1.3566,1.382
1.348386,-0.1738,-0.1556,1.3618,1.382
1.353647,-0.1796,-0.1927,1.2183,1.246
1.356882,-0.0952,-0.1969,0.9693,0.994
1.362129,-0.0590,-0.1723,0.7271,0.750
1.367093,-0.0177,-0.0899,0.5133,0.521
1.370879,-0.0808,0.0024,0.3231,0.333
1.376063,-0.1016,0.0830,0.1350,0.188
1.380135,0.0254,0.0537,0.0303,0.067
1.386240,0.1164,0.0335,0.0139,0.122
1.390852,0.1166,0.0029,0.0691,0.136
1.395771,0.0569,0.0478,0.1408,0.159
1.400297,0.0707,0.0386,0.1834,0.200
1.405140,0.0551,0.1235,0.1971,0.239
1.409239,0.0845,0.1730,0.1581,0.249
1.414224,0.1590,0.2013,0.1143,0.281
1.425202,0.1902,0.2583,0.1231,0.344
1.426153,0.1177,0.5370,-0.2120,0.589
1.428518,0.0209,0.8147,-0.3550,0.889
1.433205,0.1672,0.7448,-0.3587,0.843
1.438614,0.2970,0.4904,-0.1805,0.601
1.442541,0.3402,0.3102,-0.0121,0.461
1.446523,0.3347,0.1875,0.1322,0.406
1.453254,0.2563,0.1053,0.2261,0.358
1.456585,0.1006,0.0612,0.2552,0.281
1.462972,-0.0080,0.1101,0.2364,0.261
1.465887,-0.1574,0.1968,0.1221,0.280
1.471060,-0.3161,0.1756,-0.0088,0.362
