time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.063128,0.0760,-0.0967,0.0192,0.124
7.068731,0.0540,-0.1005,0.0237,0.117
7.074604,0.0559,-0.0949,0.0329,0.115
7.078479,0.0483,-0.1083,0.0325,0.123
7.084542,0.0501,-0.1074,0.0321,0.123
7.089176,0.0423,-0.1065,0.0460,0.124
7.093063,0.0297,-0.1199,0.0408,0.130
7.098958,0.0360,-0.1141,0.0404,0.126
7.104637,0.0280,-0.0989,0.0447,0.112
7.108274,0.0199,-0.0933,0.0395,0.103
7.115785,0.0165,-0.1067,0.0249,0.111
7.118074,0.0227,-0.0820,0.0341,0.092
7.123785,0.0144,-0.0906,0.0195,0.094
7.128968,0.0203,-0.1040,0.0193,0.108
7.132874,0.0261,-0.0839,0.0143,0.089
7.139600,0.0413,-0.0736,0.0236,0.088
7.144441,0.0516,-0.0728,0.0186,0.091
7.148729,0.0522,-0.0769,0.0184,0.095
7.153020,0.0669,-0.0715,0.0135,0.099
7.158353,0.0767,-0.0519,0.0086,0.093
7.163339,0.0815,-0.0468,0.0132,0.095
7.167688,0.0957,-0.0418,0.0321,0.109
7.173404,0.1046,-0.0417,0.0176,0.114
7.178976,0.1371,-0.0558,0.0127,0.149
7.183188,0.1358,-0.0557,0.0126,0.147
7.189631,0.1534,-0.0889,0.0125,0.178
7.192988,0.1471,-0.0790,-0.0018,0.167
7.198121,0.1408,-0.0598,-0.0303,0.156
7.203742,0.1204,-0.0836,-0.0253,0.149
7.214774,0.1051,-0.0834,-0.0393,0.140
7.215418,0.0806,-0.0689,-0.0437,0.115
7.218502,0.0660,-0.0593,-0.0433,0.099
7.224030,0.0470,-0.0592,-0.0382,0.085
7.228342,0.0425,-0.0686,-0.0379,0.089
7.233925,0.0193,-0.0399,-0.0139,0.046
7.238735,0.0155,-0.0255,-0.0043,0.030
7.242899,0.0165,-0.0256,0.0289,0.042
7.248553,0.0032,-0.0113,0.0429,0.044
7.253371,0.0184,0.0029,0.0378,0.042
7.258729,0.0334,0.0123,0.0707,0.079
7.263774,0.0432,0.0216,0.0701,0.085
7.268554,0.0672,0.0356,0.0505,0.091
7.274903,0.0859,0.0399,0.0500,0.107
7.279280,0.0949,0.0443,0.0258,0.108
7.284331,0.1037,0.0675,0.0161,0.125
7.288637,0.0885,0.0669,-0.0078,0.111
7.293703,0.0972,0.0757,-0.0409,0.130
7.299335,0.0819,0.0940,-0.0358,0.130
7.304324,0.0763,0.1027,-0.0545,0.139
7.313999,0.0565,0.0924,-0.0493,0.119
7.314743,0.0559,0.1060,-0.0679,0.138
7.321706,0.0412,0.1004,-0.0673,0.128
7.323844,0.0266,0.0950,-0.0668,0.119
7.328843,0.0266,0.0945,-0.0472,0.109
7.334430,0.0078,0.1082,-0.0516,0.120
7.339809,0.0131,0.0838,-0.0322,0.091
7.345934,0.0136,0.0928,-0.0177,0.095
7.348554,0.0046,0.0970,-0.0081,0.097
7.353950,0.0148,0.0726,-0.0033,0.074
7.360518,0.0203,0.0579,0.0157,0.063
7.365189,0.0303,0.0527,0.0107,0.062
7.369543,0.0402,0.0428,0.0154,0.061
7.374545,0.0595,0.0283,0.0247,0.070
7.380281,0.0643,0.0185,0.0292,0.073
7.385120,0.0785,0.0087,0.0337,0.086
7.389317,0.0877,0.0038,0.0382,0.096
7.394351,0.0872,-0.0011,0.0284,0.092
7.399519,0.0914,-0.0060,0.0281,0.096
7.405304,0.0906,-0.0156,0.0184,0.094
7.412730,0.0898,-0.0299,0.0230,0.097
7.415789,0.1032,-0.0251,-0.0104,0.107
7.422094,0.1021,-0.0346,-0.0246,0.111
7.424143,0.0965,-0.0394,-0.0386,0.111
7.428855,0.0908,-0.0536,-0.0478,0.116
7.433704,0.0949,-0.0582,-0.0569,0.125
7.440214,0.0897,-0.0676,-0.0659,0.130
7.444138,0.0990,-0.0578,-0.0606,0.130
7.449544,0.0941,-0.0718,-0.0602,0.133
7.455370,0.1037,-0.0667,-0.0692,0.141
7.460097,0.0943,-0.0757,-0.0544,0.133
7.464274,0.0852,-0.0798,-0.0445,0.125
7.469828,0.0857,-0.0839,-0.0394,0.126
7.476885,0.0627,-0.0879,-0.0249,0.111
7.480523,0.0589,-0.0870,-0.0105,0.106
7.483809,0.0599,-0.0719,-0.0152,0.095
7.490246,0.0512,-0.0711,-0.0009,0.088
7.495071,0.0522,-0.0799,-0.0010,0.095
7.498881,0.0437,-0.0601,-0.0105,0.075
7.504383,0.0494,-0.0643,-0.0105,0.082
7.508915,0.0455,-0.0448,-0.0105,0.065
7.516655,0.0513,-0.0445,-0.0057,0.068
7.519787,0.0476,-0.0253,-0.0152,0.056
7.524502,0.0439,-0.0346,-0.0151,0.058
7.529898,0.0451,-0.0344,-0.0198,0.060
7.534187,0.0559,-0.0342,-0.0102,0.066
7.541339,0.0667,-0.0340,-0.0197,0.077
7.545289,0.0632,-0.0385,0.0089,0.075
7.549547,0.0549,-0.0288,0.0040,0.062
7.553682,0.0658,-0.0144,0.0086,0.068
7.558592,0.0717,-0.0192,0.0132,0.075
7.565296,0.0538,-0.0190,0.0083,0.058
7.570124,0.0598,-0.0046,0.0224,0.064
7.574706,0.0657,0.0002,0.0222,0.069
7.579585,0.0620,-0.0140,0.0172,0.066
7.584030,0.0676,0.0146,0.0312,0.076
7.591104,0.0636,0.0193,0.0214,0.070
7.594024,0.0643,0.0239,0.0354,0.077
7.598868,0.0553,0.0332,0.0351,0.073
7.604227,0.0557,0.0329,0.0300,0.071
7.616107,0.0654,0.0516,0.0487,0.096
7.616868,0.0510,0.0606,0.0436,0.090
7.619629,0.0604,0.0600,0.0432,0.095
7.623443,0.0600,0.0642,0.0428,0.098
7.630177,0.0691,0.0635,0.0282,0.098
7.638146,0.0685,0.0581,0.0232,0.093
7.638637,0.0536,0.0336,0.0088,0.064
7.644564,0.0675,0.0379,-0.0103,0.078
7.649187,0.0529,0.0374,-0.0339,0.073
7.654117,0.0717,0.0322,-0.0242,0.082
7.658657,0.0668,0.0128,-0.0477,0.083
7.664089,0.0620,0.0125,-0.0331,0.071
7.668592,0.0669,0.0123,-0.0328,0.076
7.673772,0.0528,0.0122,-0.0326,0.063
7.678615,0.0722,0.0121,-0.0371,0.082
7.684277,0.0677,0.0073,-0.0368,0.077
7.689488,0.0585,-0.0070,-0.0271,0.065
7.694176,0.0636,0.0074,-0.0221,0.068
7.699025,0.0543,0.0122,-0.0172,0.058
7.704473,0.0499,-0.0069,-0.0029,0.050
7.715847,0.0598,-0.0067,-0.0029,0.060
7.716572,0.0505,-0.0114,-0.0171,0.055
7.719701,0.0603,-0.0112,-0.0123,0.063
7.726707,0.0559,-0.0064,-0.0122,0.058
7.729470,0.0609,-0.0063,-0.0074,0.062
7.735593,0.0564,-0.0157,-0.0026,0.059
7.740193,0.0567,-0.0204,0.0022,0.060
7.744110,0.0571,-0.0201,-0.0074,0.061
7.749158,0.0624,-0.0294,-0.0121,0.070
7.753510,0.0535,-0.0054,-0.0216,0.058
7.758500,0.0637,-0.0147,-0.0262,0.070
7.764477,0.0597,-0.0145,-0.0213,0.065
7.768818,0.0558,-0.0236,-0.0164,0.063
7.774157,0.0615,-0.0328,-0.0163,0.072
7.778711,0.0482,-0.0086,-0.0115,0.050
7.785619,0.0541,-0.0179,-0.0020,0.057
7.789099,0.0646,-0.0367,0.0027,0.074
7.794226,0.0559,-0.0268,0.0074,0.062
7.799505,0.0757,-0.0313,0.0168,0.084
7.804546,0.0668,-0.0264,0.0119,0.073
7.812682,0.0770,-0.0406,0.0022,0.087
7.817124,0.0774,-0.0262,0.0164,0.083
7.821757,0.0730,-0.0357,0.0020,0.081
7.824333,0.0733,-0.0499,0.0162,0.090
7.828592,0.0877,-0.0355,0.0160,0.096
7.834159,0.0829,-0.0260,0.0206,0.089
7.840681,0.0828,-0.0356,0.0157,0.092
7.845235,0.0827,-0.0452,0.0013,0.094
7.851462,0.0778,-0.0404,0.0013,0.088
7.855231,0.0681,-0.0498,-0.0082,0.085
7.859905,0.0729,-0.0449,-0.0272,0.090
7.866250,0.0588,-0.0447,-0.0412,0.085
7.870059,0.0498,-0.0493,-0.0504,0.086
7.878120,0.0363,-0.0489,-0.0501,0.079
7.880929,0.0184,-0.0438,-0.0592,0.076
7.886673,0.0152,-0.0293,-0.0445,0.055
7.889548,0.0027,-0.0195,-0.0395,0.044
7.894574,-0.0048,-0.0194,-0.0297,0.036
7.899584,0.0067,-0.0097,-0.0105,0.016
7.905143,0.0134,0.0237,-0.0010,0.027
7.912057,0.0151,0.0187,0.0179,0.030
7.914807,0.0454,0.0185,0.0272,0.056
7.921618,0.0562,0.0231,0.0222,0.065
7.925806,0.0668,0.0276,0.0219,0.076
7.928806,0.0725,0.0130,0.0264,0.078
7.933780,0.0828,0.0224,0.0262,0.090
7.940312,0.0835,0.0269,0.0116,0.088
7.944686,0.0841,0.0030,0.0163,0.086
7.949136,0.0703,0.0173,0.0066,0.073
7.954553,0.0755,-0.0017,0.0160,0.077
7.958941,0.0757,0.0034,0.0016,0.076
7.964468,0.0760,-0.0011,0.0062,0.076
7.969762,0.0570,-0.0007,-0.0081,0.058
7.973926,0.0382,0.0046,0.0157,0.042
7.979047,0.0336,0.0052,0.0393,0.052
7.985222,0.0241,0.0296,0.0579,0.069
7.989733,0.0145,0.0445,0.0717,0.086
7.995650,-0.0001,0.0355,0.1043,0.110
8.001038,-0.0055,0.0504,0.1319,0.141
8.005246,0.0077,0.0698,0.1594,0.174
8.009248,0.0106,0.0652,0.1866,0.198
8.015855,0.0226,0.0700,0.1803,0.195
8.021892,0.0291,0.0604,0.1837,0.196
8.031763,0.0540,0.0553,0.1680,0.185
8.032627,0.0591,0.0454,0.1430,0.161
8.035084,0.0828,0.0400,0.1040,0.139
8.039715,0.0824,0.0438,0.0606,0.111
8.044770,0.1009,0.0284,0.0032,0.105
8.050825,0.1050,0.0129,-0.0488,0.117
8.056081,0.1046,0.0119,-0.1195,0.159
8.061149,0.1047,0.0250,-0.1658,0.198
8.065011,0.1054,0.0333,-0.2070,0.235
8.069649,0.1068,0.0322,-0.2242,0.250
8.075152,0.0992,0.0218,-0.2412,0.262
8.078902,0.1114,0.0211,-0.2391,0.265
8.085883,0.1195,0.0348,-0.2134,0.247
8.090700,0.1187,0.0152,-0.1831,0.219
8.094539,0.1089,0.0008,-0.1626,0.196
8.101344,0.0997,0.0151,-0.1328,0.167
8.105766,0.0909,0.0199,-0.0937,0.132
8.109681,0.0823,0.0153,-0.0503,0.098
8.114878,0.0834,0.0155,-0.0072,0.085
8.119787,0.0891,0.0206,0.0308,0.097
8.128896,0.0850,0.0161,0.0685,0.110
8.133785,0.0901,0.0260,0.1011,0.138
8.137185,0.0994,0.0215,0.1097,0.150
8.139811,0.1034,0.0121,0.1231,0.161
8.144979,0.1023,-0.0019,0.1078,0.149
8.150062,0.0960,0.0078,0.1022,0.140
8.155049,0.0800,0.0080,0.0776,0.112
8.159731,0.0545,0.0129,0.0532,0.077
8.165052,0.0291,0.0035,0.0386,0.048
8.169804,0.0324,0.0037,0.0098,0.034
8.175069,0.0213,-0.0152,0.0240,0.036
8.179356,0.0293,-0.0196,0.0334,0.049
8.184820,0.0087,-0.0290,0.0522,0.060
8.190414,0.0309,-0.0242,0.0755,0.085
8.194397,0.0478,-0.0433,0.0798,0.103
8.199886,0.0549,-0.0481,0.0839,0.111
8.205335,0.0713,-0.0437,0.0976,0.129
8.210561,0.0824,-0.0536,0.0969,0.138
8.216381,0.0978,-0.0448,0.0915,0.141
8.225089,0.1080,-0.0455,0.0720,0.138
8.225641,0.1038,-0.0463,0.0335,0.119
8.229501,0.1043,-0.0472,-0.0236,0.117
8.233757,0.1049,-0.0575,-0.0374,0.125
8.240202,0.0913,-0.0677,-0.0844,0.142
8.245051,0.0782,-0.0540,-0.1311,0.162
8.250215,0.0559,-0.0498,-0.1393,0.158
8.255733,0.0391,-0.0645,-0.1618,0.179
8.261008,0.0417,-0.0790,-0.1508,0.175
8.264569,0.0447,-0.0741,-0.1447,0.169
8.269282,0.0289,-0.0785,-0.1435,0.166
8.274194,0.0278,-0.0969,-0.1042,0.145
8.279631,0.0269,-0.1007,-0.0653,0.123
8.285622,0.0309,-0.0853,-0.0220,0.093
8.289404,0.0349,-0.0937,0.0115,0.101
8.295135,0.0482,-0.0689,0.0494,0.098
8.300171,0.0660,-0.0776,0.0728,0.125
8.305078,0.0740,-0.0817,0.0675,0.129
8.310475,0.0817,-0.0620,0.0670,0.122
8.315567,0.1034,-0.0617,0.0475,0.129
8.321351,0.1248,-0.0521,0.0282,0.138
8.324939,0.1222,-0.0615,-0.0052,0.137
8.331355,0.1245,-0.0376,-0.0336,0.134
8.334519,0.1221,-0.0234,-0.0618,0.139
8.339175,0.1151,-0.0236,-0.0897,0.148
8.344515,0.1038,-0.0238,-0.0984,0.145
8.350995,0.1022,-0.0192,-0.1118,0.153
8.355176,0.0819,-0.0004,-0.1108,0.138
8.359417,0.0713,-0.0103,-0.0908,0.116
8.364516,0.0563,0.0133,-0.0853,0.103
8.369654,0.0557,0.0224,-0.0466,0.076
8.374534,0.0505,0.0079,-0.0367,0.063
8.380290,0.0358,0.0219,-0.0126,0.044
8.386108,0.0402,0.0265,0.0112,0.049
8.390212,0.0302,0.0310,0.0302,0.053
8.396058,0.0391,0.0450,0.0394,0.071
8.400454,0.0241,0.0494,0.0581,0.080
8.405816,0.0281,0.0490,0.0529,0.077
8.409810,0.0272,0.0535,0.0715,0.093
8.415423,0.0403,0.0673,0.0710,0.106
8.421424,0.0389,0.0526,0.0514,0.083
8.428800,0.0515,0.0475,0.0511,0.087
8.429530,0.0590,0.0471,0.0555,0.094
8.434481,0.0901,0.0324,0.0456,0.106
8.439930,0.0923,0.0131,0.0311,0.098
8.444708,0.0943,0.0223,0.0309,0.102
8.452324,0.0961,0.0123,0.0165,0.098
8.455136,0.0979,0.0214,-0.0072,0.100
8.460192,0.1091,0.0208,-0.0213,0.113
8.465172,0.0967,0.0059,-0.0257,0.100
8.469770,0.0987,-0.0042,-0.0634,0.117
8.475724,0.0724,0.0001,-0.0628,0.096
8.479471,0.0847,0.0045,-0.0812,0.117
8.484174,0.0781,0.0042,-0.0804,0.112
8.489696,0.0577,0.0086,-0.0797,0.099
8.495836,0.0519,0.0132,-0.0647,0.084
8.499718,0.0463,0.0178,-0.0404,0.064
8.505316,0.0362,0.0272,-0.0353,0.057
8.509852,0.0261,0.0033,0.0125,0.029
8.515769,0.0350,0.0082,0.0457,0.058
8.520399,0.0340,0.0036,0.0691,0.077
8.528707,0.0374,-0.0105,0.0781,0.087
8.530526,0.0358,-0.0246,0.0917,0.102
8.534541,0.0530,-0.0244,0.0911,0.108
8.540321,0.0505,-0.0289,0.0762,0.096
8.544424,0.0527,-0.0287,0.0519,0.079
8.550562,0.0499,-0.0475,0.0279,0.074
8.555018,0.0566,-0.0425,-0.0007,0.071
8.560393,0.0540,-0.0423,-0.0244,0.073
8.564773,0.0468,-0.0468,-0.0620,0.091
8.569878,0.0588,-0.0276,-0.0852,0.107
8.575166,0.0616,-0.0180,-0.0891,0.110
8.581152,0.0648,-0.0085,-0.0835,0.106
8.585011,0.0681,-0.0085,-0.0875,0.111
8.590753,0.0669,-0.0085,-0.0678,0.096
8.596779,0.0705,0.0058,-0.0482,0.086
8.601399,0.0742,0.0009,-0.0192,0.077
8.605264,0.0872,0.0103,-0.0000,0.088
8.611819,0.0857,0.0102,0.0048,0.086
8.615421,0.0889,0.0148,0.0190,0.092
8.622645,0.0919,0.0145,0.0190,0.095
8.628385,0.0947,0.0000,0.0236,0.098
8.630208,0.0878,-0.0001,0.0235,0.091
8.635225,0.0762,0.0141,0.0187,0.080
8.640691,0.0740,-0.0052,0.0138,0.076
8.646560,0.0623,-0.0100,0.0186,0.066
8.652192,0.0555,-0.0054,0.0043,0.056
8.656326,0.0487,-0.0150,0.0043,0.051
8.660284,0.0373,-0.0294,0.0234,0.053
8.665563,0.0402,-0.0294,0.0043,0.050
8.669390,0.0384,-0.0391,0.0091,0.056
8.674525,0.0367,-0.0392,0.0187,0.057
8.680444,0.0493,-0.0442,-0.0004,0.066
8.684569,0.0476,-0.0587,-0.0003,0.076
8.689959,0.0696,-0.0588,-0.0002,0.091
8.695980,0.0726,-0.0543,-0.0096,0.091
8.701933,0.0707,-0.0498,-0.0141,0.088
8.705489,0.0785,-0.0453,-0.0234,0.094
8.711055,0.1052,-0.0598,-0.0184,0.122
8.715815,0.0936,-0.0504,-0.0181,0.108
8.721822,0.1012,-0.0316,-0.0227,0.108
8.725448,0.0992,-0.0319,-0.0176,0.106
8.730964,0.0972,-0.0416,-0.0079,0.106
8.735051,0.0856,-0.0466,0.0018,0.097
8.740397,0.0977,-0.0277,0.0066,0.102
8.746787,0.0954,-0.0280,0.0019,0.099
8.750884,0.0883,-0.0424,0.0068,0.098
8.755854,0.0669,-0.0045,0.0069,0.067
8.761061,0.0646,-0.0144,-0.0073,0.067
8.765190,0.0671,-0.0004,0.0024,0.067
8.769704,0.0505,0.0134,-0.0118,0.054
8.775904,0.0484,0.0081,-0.0210,0.053
8.780979,0.0465,0.0124,-0.0445,0.066
8.786435,0.0257,0.0309,-0.0393,0.056
8.790720,0.0242,0.0257,-0.0389,0.053
8.795839,0.0371,0.0252,-0.0384,0.059
8.802955,0.0404,0.0294,-0.0143,0.052
8.805754,0.0438,0.0527,-0.0093,0.069
8.811112,0.0470,0.0472,0.0098,0.067
8.819025,0.0595,0.0560,0.0146,0.083
8.819762,0.0813,0.0457,0.0241,0.096
8.829439,0.0744,0.0449,0.0240,0.090
8.834605,0.0815,0.0393,0.0240,0.094
8.839107,0.0933,0.0384,0.0096,0.101
8.840799,0.0957,0.0185,-0.0046,0.098
8.845067,0.0981,0.0129,-0.0281,0.103
8.850480,0.0913,-0.0069,-0.0516,0.105
8.856558,0.0802,-0.0265,-0.0558,0.101
8.860719,0.0789,-0.0364,-0.0743,0.114
8.865407,0.0828,-0.0510,-0.0546,0.112
8.869969,0.0868,-0.0654,-0.0636,0.126
8.876623,0.1147,-0.0797,-0.0584,0.151
8.880808,0.1237,-0.0747,-0.0674,0.159
8.885070,0.1327,-0.0792,-0.0668,0.168
8.890464,0.1465,-0.0599,-0.0521,0.167
8.895107,0.1366,-0.0453,-0.0469,0.151
8.900642,0.1268,-0.0451,-0.0228,0.136
8.906130,0.1123,-0.0210,-0.0085,0.115
8.910682,0.0979,-0.0162,-0.0037,0.099
8.916104,0.0695,-0.0066,0.0105,0.071
8.921527,0.0601,0.0030,0.0151,0.062
8.929042,0.0317,0.0219,0.0055,0.039
8.931758,0.0225,0.0216,0.0006,0.031
8.937634,0.0039,0.0212,0.0006,0.022
8.940052,-0.0098,0.0161,-0.0184,0.026
8.944816,-0.0091,0.0110,-0.0326,0.036
8.950206,-0.0082,0.0106,-0.0134,0.019
8.955324,-0.0357,-0.0182,-0.0086,0.041
8.960245,-0.0296,-0.0184,0.0105,0.036
8.965471,-0.0188,-0.0186,0.0388,0.047
8.972205,0.0012,-0.0331,0.0764,0.083
8.976377,0.0302,-0.0332,0.0948,0.105
8.981038,0.0681,-0.0429,0.1130,0.139
8.985770,0.0815,-0.0525,0.1073,0.145
8.990792,0.1277,-0.0384,0.1065,0.171
8.997721,0.1305,-0.0433,0.0725,0.155
9.001285,0.1331,-0.0197,0.0434,0.141
9.006794,0.1404,-0.0152,0.0099,0.142
9.010910,0.1335,-0.0203,-0.0328,0.139
9.016110,0.1174,0.0080,-0.0658,0.135
9.021993,0.0874,0.0313,-0.0984,0.135
9.030121,0.0533,0.0212,-0.1071,0.121
9.030937,0.0198,0.0587,-0.1205,0.135
9.036496,-0.0084,0.0580,-0.1005,0.116
9.040772,-0.0127,0.0669,-0.0807,0.106
9.046096,-0.0217,0.0757,-0.0325,0.085
9.051912,0.0025,0.0703,0.0058,0.071
9.056368,0.0213,0.0460,0.0532,0.074
9.060362,0.0540,0.0267,0.0908,0.109
9.066101,0.0860,0.0217,0.1139,0.144
9.071470,0.0983,0.0071,0.1035,0.143
9.076181,0.1198,-0.0122,0.0838,0.147
9.081362,0.1172,-0.0360,0.0499,0.132
9.086530,0.1431,-0.0407,0.0021,0.149
9.090806,0.1452,-0.0597,-0.0453,0.163
9.096043,0.1476,-0.0404,-0.1161,0.192
9.101455,0.1363,-0.0308,-0.1531,0.207
9.106410,0.1352,-0.0355,-0.1850,0.232
9.112016,0.0969,-0.0354,-0.1930,0.219
9.116398,0.0832,-0.0211,-0.2010,0.219
9.122629,0.0512,-0.0115,-0.1852,0.193
9.126348,0.0150,-0.0019,-0.1269,0.128
9.134474,0.0031,0.0219,-0.0405,0.046
9.135978,-0.0136,0.0456,0.0310,0.057
9.139879,-0.0256,0.0453,0.1113,0.123
9.146092,-0.0192,0.0308,0.1768,0.180
9.151203,-0.0278,0.0354,0.2180,0.223
9.157266,-0.0086,0.0399,0.2399,0.243
9.161575,0.0049,0.0302,0.2475,0.249
9.167459,0.0174,0.0109,0.2123,0.213
9.171643,0.0434,0.0062,0.1680,0.174
9.176020,0.0688,-0.0176,0.1335,0.151
9.180931,0.0841,-0.0317,0.0851,0.124
9.186059,0.1087,-0.0647,0.0419,0.133
9.196667,0.1189,-0.0737,-0.0010,0.140
9.197472,0.1244,-0.1018,-0.0530,0.169
9.200626,0.1397,-0.0964,-0.0761,0.186
9.207244,0.1362,-0.1006,-0.1086,0.201
9.212749,0.1381,-0.0765,-0.1265,0.202
9.217308,0.1261,-0.0620,-0.1301,0.191
9.225077,0.1100,-0.0526,-0.1242,0.174
9.226953,0.0945,-0.0384,-0.1183,0.156
9.231609,0.0699,-0.0005,-0.1221,0.141
9.237466,0.0460,0.0180,-0.0973,0.109
9.241717,0.0272,0.0365,-0.0918,0.102
9.246070,0.0231,0.0598,-0.0768,0.100
9.251371,0.0096,0.0687,-0.0620,0.093
9.256008,0.0058,0.0588,-0.0426,0.073
9.261550,0.0115,0.0538,-0.0328,0.064
9.265672,0.0172,0.0775,0.0006,0.079
9.270296,0.0322,0.0726,0.0195,0.082
9.275970,0.0373,0.0534,0.0288,0.071
9.280701,0.0423,0.0534,0.0570,0.089
9.286490,0.0611,0.0294,0.0565,0.088
9.291272,0.0559,0.0389,0.0608,0.091
9.296505,0.0742,0.0102,0.0508,0.090
9.300211,0.0778,0.0007,0.0314,0.084
9.306923,0.0813,-0.0039,0.0312,0.087
9.311097,0.0895,-0.0038,0.0025,0.090
9.316833,0.0881,-0.0037,-0.0308,0.093
9.322646,0.0964,0.0059,-0.0447,0.106
9.330410,0.0998,-0.0036,-0.0396,0.107
9.331148,0.0892,0.0060,-0.0392,0.098
9.337470,0.0836,0.0061,-0.0484,0.097
9.340544,0.0829,-0.0032,-0.0480,0.096
9.347253,0.0777,-0.0030,-0.0239,0.081
9.352325,0.0820,0.0209,-0.0189,0.087
9.356298,0.0721,0.0017,0.0192,0.075
9.363597,0.0718,0.0159,0.0380,0.083
9.366199,0.0760,0.0014,0.0472,0.090
9.371849,0.0753,0.0107,0.0516,0.092
9.377019,0.0602,0.0103,0.0464,0.077
9.382224,0.0641,0.0003,0.0461,0.079
9.388402,0.0581,-0.0048,0.0458,0.074
9.392210,0.0521,0.0137,0.0265,0.060
9.397802,0.0507,-0.0010,0.0168,0.053
9.401661,0.0399,-0.0109,0.0073,0.042
9.406273,0.0433,-0.0064,-0.0165,0.047
9.413228,0.0468,-0.0114,-0.0210,0.052
9.419559,0.0455,-0.0115,-0.0350,0.059
9.422760,0.0540,-0.0116,-0.0489,0.074
9.426761,0.0481,-0.0116,-0.0437,0.066
9.431361,0.0425,-0.0306,-0.0528,0.074
9.436496,0.0418,-0.0304,-0.0428,0.067
9.441565,0.0556,-0.0207,-0.0329,0.068
9.446578,0.0646,-0.0157,-0.0231,0.070
9.450780,0.0641,-0.0536,-0.0135,0.085
9.456805,0.0732,-0.0248,-0.0038,0.077
9.462467,0.0822,-0.0389,-0.0038,0.091
9.465720,0.0721,-0.0388,0.0057,0.082
9.470880,0.0811,-0.0482,0.0104,0.095
9.476162,0.0899,-0.0386,0.0246,0.101
9.481701,0.0892,-0.0386,0.0054,0.097
9.486087,0.0790,-0.0530,-0.0041,0.095
9.491372,0.0974,-0.0436,-0.0088,0.107
9.496105,0.1109,-0.0627,-0.0373,0.133
9.505733,0.1053,-0.0484,-0.0560,0.129
9.508878,0.1000,-0.0484,-0.0793,0.136
9.510753,0.0807,-0.0483,-0.0739,0.120
9.517000,0.0619,-0.0528,-0.0828,0.116
9.521812,0.0481,-0.0238,-0.0727,0.090
9.527849,0.0346,-0.0236,-0.0437,0.061
9.531916,0.0260,-0.0042,-0.0244,0.036
9.536956,0.0175,-0.0088,0.0137,0.024
9.541282,0.0184,0.0010,0.0420,0.046
9.547167,0.0334,0.0012,0.0653,0.073
9.550831,0.0432,0.0156,0.0742,0.087
9.556514,0.0669,0.0204,0.0783,0.105
9.561181,0.0806,0.0061,0.0729,0.109
9.567161,0.1130,0.0061,0.0485,0.123
9.571543,0.1401,-0.0081,0.0244,0.142
9.576856,0.1576,-0.0270,-0.0138,0.160
9.580656,0.1703,-0.0267,-0.0659,0.185
9.587090,0.1785,-0.0454,-0.0939,0.207
9.591772,0.1823,-0.0545,-0.1406,0.237
9.597682,0.1676,-0.0445,-0.1586,0.235
9.602252,0.1726,-0.0582,-0.1621,0.244
9.606283,0.1306,-0.0482,-0.1657,0.216
9.610766,0.0989,-0.0477,-0.1550,0.190
9.620326,0.0869,-0.0566,-0.1255,0.163
9.624396,0.0563,-0.0371,-0.0962,0.117
9.628956,0.0309,-0.0461,-0.0339,0.065
9.632008,0.0154,-0.0267,0.0041,0.031
9.636366,-0.0049,-0.0218,0.0322,0.039
9.641331,-0.0251,-0.0027,0.0745,0.079
9.646893,-0.0360,0.0067,0.1068,0.113
9.651756,-0.0471,0.0158,0.1342,0.143
9.657095,-0.0394,0.0202,0.1519,0.158
9.662215,-0.0466,0.0386,0.1458,0.158
9.667364,-0.0351,0.0379,0.1350,0.145
9.672471,-0.0242,0.0563,0.1338,0.147
9.676046,-0.0138,0.0555,0.1231,0.136
9.682373,-0.0038,0.0311,0.1030,0.108
9.687187,0.0104,0.0496,0.0927,0.106
9.690824,0.0195,0.0348,0.0729,0.083
9.697248,0.0378,0.0297,0.0534,0.072
9.701792,0.0465,0.0152,0.0245,0.055
9.707021,0.0548,0.0104,0.0053,0.056
9.713097,0.0584,-0.0039,-0.0184,0.061
9.720547,0.0810,-0.0133,-0.0182,0.084
9.723869,0.0939,-0.0179,-0.0418,0.104
9.728852,0.0925,-0.0462,-0.0651,0.122
9.731898,0.0914,-0.0316,-0.0741,0.122
9.736610,0.1095,-0.0409,-0.0924,0.149
9.741509,0.1135,-0.0359,-0.1012,0.156
9.747268,0.1226,-0.0168,-0.1004,0.159
9.752989,0.1223,-0.0310,-0.0996,0.161
9.756847,0.1318,-0.0213,-0.1083,0.172
9.765133,0.1463,-0.0260,-0.1170,0.189
9.767452,0.1467,-0.0117,-0.1209,0.190
9.772844,0.1474,-0.0117,-0.1106,0.185
9.777281,0.1437,-0.0022,-0.1051,0.178
9.781194,0.1356,-0.0165,-0.0902,0.164
9.788439,0.1183,-0.0307,-0.0991,0.157
9.791729,0.1156,-0.0305,-0.0700,0.139
9.796173,0.0989,-0.0112,-0.0459,0.110
9.801526,0.0776,-0.0207,-0.0363,0.088
9.807204,0.0707,-0.0158,-0.0173,0.075
9.811693,0.0592,-0.0300,0.0111,0.067
9.825764,0.0571,-0.0012,0.0203,0.061
9.826482,0.0407,-0.0012,0.0484,0.063
9.826721,0.0338,-0.0012,0.0573,0.067
9.832542,0.0316,-0.0061,0.0709,0.078
9.837741,0.0387,-0.0014,0.0653,0.076
