time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.722871,3.9695,0.5580,-2.9838,4.997
2.727912,4.0118,0.6386,-2.7773,4.921
2.735360,3.8006,0.6734,-2.6125,4.661
2.737494,3.6950,0.7339,-2.3984,4.466
2.743019,3.5130,0.6476,-2.2262,4.209
2.752010,3.1113,0.6491,-2.1570,3.841
2.752772,2.5093,0.6370,-2.1180,3.345
2.763737,1.8461,0.5676,-2.1035,2.856
2.764672,1.1935,0.5405,-2.0498,2.433
2.769432,0.5517,0.6315,-1.8942,2.071
2.772455,0.0403,0.6721,-1.6511,1.783
2.777502,-0.3794,0.6618,-1.2974,1.505
2.784174,-0.7935,0.4807,-0.8572,1.263
2.787332,-1.1637,0.2625,-0.3734,1.250
2.792353,-1.3994,0.0836,0.2249,1.420
2.798100,-1.5774,-0.0992,0.8745,1.806
2.802750,-1.7456,-0.2140,1.5639,2.353
2.807798,-1.9042,-0.3665,2.1861,2.922
2.813004,-2.0006,-0.5901,2.6434,3.367
2.817276,-1.9585,-0.7457,2.9071,3.584
2.823604,-1.8448,-0.9528,3.0541,3.693
2.828410,-1.6406,-1.0573,3.0846,3.650
2.832844,-1.4609,-1.2402,3.1612,3.697
2.838797,-1.2481,-1.3233,2.9961,3.505
2.843608,-1.1745,-1.4349,2.7519,3.318
2.850083,-1.1538,-1.5981,2.3765,3.088
2.855409,-1.2624,-1.6115,1.9185,2.806
2.863672,-1.3710,-1.7382,1.6743,2.776
2.864423,-1.4173,-1.7669,1.3233,2.623
2.871924,-1.5450,-1.6981,1.0571,2.527
2.872867,-1.6438,-1.5178,0.8470,2.392
2.879080,-1.6612,-1.3226,0.7738,2.260
2.884229,-1.5064,-1.0941,0.8559,2.049
2.887880,-1.1172,-0.8750,1.1015,1.796
2.893299,-0.7812,-0.7562,1.3757,1.753
2.901176,-0.5365,-0.7375,1.5779,1.822
2.903649,-0.3495,-0.7183,1.6032,1.791
2.907797,-0.2010,-0.6509,1.4522,1.604
2.912807,-0.0144,-0.5405,1.2644,1.375
2.917306,0.2006,-0.4588,0.9791,1.100
2.923231,0.4346,-0.3916,0.6875,0.903
2.928517,0.6490,-0.3389,0.3232,0.800
2.932649,0.8871,-0.3724,0.0307,0.963
2.938414,1.1200,-0.4443,-0.2041,1.222
2.944581,1.3910,-0.4971,-0.4577,1.546
2.951188,1.6758,-0.6650,-0.7387,1.948
2.956046,1.9651,-0.7849,-0.9363,2.314
2.961364,2.2110,-0.8954,-1.0595,2.610
2.963650,2.4422,-0.8815,-1.0801,2.812
2.967468,2.6013,-0.8153,-1.0560,2.923
2.973251,2.8128,-0.7258,-0.9779,3.065
2.977605,3.0623,-0.6560,-0.9131,3.262
2.984318,3.3163,-0.6343,-0.8426,3.480
2.988761,3.5891,-0.5882,-0.6895,3.702
2.992576,3.8233,-0.4693,-0.5070,3.885
2.999077,4.0047,-0.3587,-0.3188,4.033
3.004812,4.0950,-0.2705,-0.0632,4.104
3.007568,4.0561,-0.2575,0.2215,4.070
3.012943,3.8499,-0.2910,0.4491,3.887
3.018266,3.5961,-0.2374,0.5577,3.647
3.024476,3.3713,-0.1837,0.5718,3.424
3.028849,3.1612,-0.1492,0.6399,3.229
3.033076,2.9418,-0.1484,0.7377,3.036
3.039041,2.6556,-0.1909,0.8654,2.800
3.044924,2.3458,-0.2005,0.9224,2.529
3.048571,1.9933,-0.1821,0.9808,2.229
3.056856,1.6125,-0.1457,1.0166,1.912
3.062576,1.2608,-0.0817,0.9291,1.568
3.063079,0.9764,-0.0427,0.7367,1.224
3.068016,0.6828,-0.1243,0.5300,0.873
3.073338,0.4803,-0.2164,0.2654,0.590
3.078394,0.4167,-0.1707,-0.0675,0.455
3.085784,0.4489,-0.0828,-0.4404,0.634
3.087931,0.5719,-0.0294,-0.8002,0.984
3.095175,0.7473,-0.0242,-1.1276,1.353
3.098280,0.9177,0.0003,-1.4080,1.681
3.103495,1.0113,-0.0178,-1.5698,1.867
3.109422,1.0714,-0.0401,-1.6232,1.945
3.113271,1.1505,-0.0474,-1.5538,1.934
3.118206,1.2679,0.0699,-1.1896,1.740
3.127744,1.3468,0.1913,-0.5894,1.483
3.128295,1.4256,0.1161,-0.0358,1.431
3.136165,1.5999,-0.1313,0.5155,1.686
3.139109,1.7741,-0.3872,1.0035,2.075
3.144423,1.8333,-0.5842,1.4677,2.420
3.148330,1.7681,-0.7652,2.0468,2.811
3.158431,1.6696,-0.9926,2.5115,3.175
3.159175,1.5665,-1.2326,2.8860,3.507
3.164579,1.4158,-1.4804,3.1128,3.726
3.169712,1.0309,-1.7551,3.1674,3.765
3.173279,0.3882,-1.9848,2.9716,3.595
3.178129,-0.5263,-2.2702,2.4383,3.373
3.186394,-1.4012,-2.4054,1.6017,3.212
3.187788,-2.1171,-2.3140,0.7507,3.225
3.192754,-2.8320,-2.1688,0.0204,3.567
3.198696,-3.6273,-2.0278,-0.4253,4.177
3.204223,-4.4215,-1.8436,-0.6771,4.838
3.210842,-5.0952,-1.4352,-0.7595,5.348
3.212815,-5.6150,-0.9133,-0.6690,5.728
3.218796,-5.9380,-0.4075,-0.4934,5.972
3.223058,-6.3039,-0.1286,-0.3435,6.315
3.228578,-6.5163,0.0336,-0.3099,6.524
3.234268,-6.6089,0.2558,-0.4675,6.630
3.239010,-6.4671,0.6049,-0.6097,6.524
3.243743,-6.1678,0.9136,-0.7750,6.283
3.248317,-5.7827,1.0533,-0.9248,5.950
3.253604,-5.3695,1.0829,-1.0831,5.584
3.259043,-4.9901,1.0897,-1.2830,5.266
3.264265,-4.5775,1.0843,-1.4144,4.912
3.270401,-4.2322,1.0678,-1.6259,4.658
3.273295,-3.9395,1.0602,-1.7795,4.451
3.278890,-3.8431,1.1098,-1.9039,4.430
3.284354,-3.9379,1.2119,-1.8699,4.525
3.288769,-4.1470,1.4137,-1.6729,4.690
3.293356,-4.4275,1.6802,-1.3421,4.922
3.298060,-4.7075,1.9768,-0.9975,5.202
3.304448,-5.0255,2.2303,-0.6969,5.542
3.308964,-5.3624,2.4871,-0.4164,5.926
3.313404,-5.6704,2.7692,-0.2707,6.316
3.317821,-5.9544,3.0361,-0.1965,6.687
3.324412,-6.0041,3.4111,-0.2275,6.909
3.328795,-5.9154,3.6346,-0.3339,6.951
3.333352,-5.5546,3.6873,-0.4142,6.680
3.339580,-4.9602,3.5742,-0.5203,6.136
3.344246,-4.0370,3.3247,-0.5807,5.262
3.349027,-2.9719,2.9164,-0.6155,4.209
3.356552,-1.7793,2.3366,-0.6735,3.013
3.360872,-0.5074,1.7930,-0.7895,2.024
3.363450,0.8680,1.1920,-0.8642,1.709
3.368635,2.2034,0.5601,-0.9031,2.446
3.373400,3.2933,-0.0235,-1.0500,3.457
3.378272,3.9326,-0.5907,-1.1181,4.131
3.384526,4.1553,-1.0643,-1.1075,4.430
3.389179,4.0913,-1.2865,-1.0615,4.418
3.393359,3.8365,-1.2916,-1.0135,4.173
3.401430,3.4055,-1.1286,-0.9110,3.702
3.404417,2.7983,-0.8806,-0.9502,3.084
3.409049,2.0581,-0.4919,-1.0776,2.375
3.413907,1.4863,-0.2368,-0.9153,1.761
3.418573,1.1304,-0.0677,-0.9084,1.452
3.426699,0.9329,0.1540,-0.9018,1.307
3.429167,0.7930,0.4810,-0.9520,1.329
3.434065,0.7012,0.8654,-0.9857,1.487
3.439617,0.4995,1.2444,-0.9928,1.668
3.443915,0.2837,1.5219,-1.0061,1.846
3.449239,0.1160,1.6497,-1.0930,1.982
3.457069,0.0155,1.6851,-1.2239,2.083
3.461715,0.0012,1.6282,-1.3747,2.131
3.463605,0.0540,1.5173,-1.5071,2.139
3.468634,0.1976,1.3574,-1.5835,2.095
3.473411,0.4127,1.1443,-1.6097,2.018
3.479051,0.5846,0.8927,-1.6011,1.924
3.488501,0.7658,0.6320,-1.5391,1.832
3.489261,0.9325,0.4154,-1.4432,1.768
3.493267,1.0656,0.2579,-1.2608,1.671
3.499648,1.1079,0.0929,-0.9730,1.477
3.504673,1.0355,-0.0557,-0.6468,1.222
3.509598,0.8868,-0.1926,-0.3149,0.961
3.513802,0.7384,-0.2370,0.0564,0.778
3.519669,0.6190,-0.1846,0.3663,0.743
3.525341,0.4616,-0.1602,0.6381,0.804
3.528240,0.3283,-0.1499,0.9238,0.992
3.535242,0.3147,-0.2209,1.1081,1.173
3.539229,0.2915,-0.2923,1.2915,1.356
3.544186,0.3113,-0.2830,1.4925,1.551
3.549059,0.4123,-0.1979,1.5720,1.637
3.559470,0.5513,-0.0850,1.5541,1.651
3.560300,0.6997,0.0561,1.4484,1.609
3.564369,0.8478,0.1633,1.2985,1.559
3.568331,0.9145,0.2423,1.1005,1.451
3.574100,0.9763,0.3075,0.8798,1.350
3.579665,0.9807,0.3828,0.6990,1.264
3.583879,0.9230,0.4395,0.6203,1.196
3.589280,0.8175,0.4823,0.5812,1.113
3.593561,0.7074,0.5206,0.5574,1.040
3.600757,0.6261,0.5591,0.5346,0.995
3.603707,0.5545,0.6026,0.5316,0.976
3.608528,0.4495,0.6511,0.5485,0.963
3.614019,0.3303,0.6899,0.5277,0.929
3.618470,0.2207,0.6858,0.5549,0.909
3.624234,0.0922,0.6815,0.6534,0.949
3.629526,0.0020,0.6962,0.7798,1.045
3.634704,-0.0786,0.7204,0.9244,1.175
3.639116,-0.1495,0.7538,1.0867,1.331
3.644586,-0.1964,0.7679,1.2281,1.462
3.648880,-0.2433,0.7914,1.3485,1.582
3.656311,-0.2710,0.8194,1.4091,1.652
3.661321,-0.2461,0.8710,1.3431,1.620
3.664245,-0.2069,0.9173,1.2607,1.573
3.668544,-0.1103,0.8915,1.1384,1.450
3.674132,-0.0139,0.8559,0.9672,1.292
3.678738,0.0871,0.8585,0.8429,1.206
3.684100,0.1450,0.8562,0.7177,1.127
3.688564,0.1453,0.8251,0.6588,1.066
3.693133,0.2270,0.7892,0.5751,1.003
3.699082,0.3277,0.7631,0.4909,0.965
3.704932,0.3852,0.7417,0.4399,0.944
3.709437,0.4043,0.7440,0.3693,0.924
3.713782,0.4616,0.7652,0.2742,0.935
3.719839,0.5619,0.8050,0.1595,0.995
3.726737,0.6764,0.8394,0.0015,1.078
3.729028,0.8003,0.8639,-0.1901,1.193
3.734641,0.9526,0.8689,-0.3529,1.337
3.739528,1.0857,0.8736,-0.4536,1.465
3.744149,1.2616,0.8733,-0.5066,1.616
3.748686,1.4420,0.8970,-0.5266,1.778
3.759244,1.6078,0.9109,-0.5231,1.921
3.760237,1.7495,0.9102,-0.5202,2.040
3.764712,1.9436,0.9286,-0.4987,2.211
3.769591,2.1517,0.9661,-0.5112,2.413
3.774469,2.3118,1.0037,-0.5000,2.569
3.779699,2.4764,1.0035,-0.4458,2.709
3.783664,2.6265,1.0327,-0.4299,2.855
3.789482,2.7047,1.0435,-0.3949,2.926
3.794371,2.7014,1.0741,-0.3644,2.930
3.799012,2.6742,1.0572,-0.4531,2.911
3.804522,2.6471,1.0165,-0.5934,2.897
3.809564,2.6439,0.9807,-0.7039,2.906
3.813505,2.6216,0.9496,-0.7797,2.895
3.819129,2.6328,0.9281,-0.8253,2.911
3.824017,2.6489,0.8920,-0.8599,2.924
3.829551,2.7128,0.8942,-0.8312,2.975
3.833961,2.8244,0.9110,-0.7920,3.072
3.839376,2.9169,0.8898,-0.6755,3.123
3.844335,2.9997,0.9024,-0.4724,3.168
3.848780,3.0536,0.8915,-0.1882,3.187
3.854011,3.0597,0.7899,0.1765,3.165
3.859947,3.0226,0.6594,0.5111,3.136
3.864426,2.9855,0.4949,0.7964,3.129
3.868645,3.0057,0.3104,1.0900,3.212
3.874611,3.1168,0.0822,1.4349,3.432
3.878827,3.2899,-0.2225,1.7733,3.744
3.885631,3.4292,-0.4927,2.1337,4.069
3.889831,3.4870,-0.7757,2.4253,4.318
3.893999,3.4107,-1.0372,2.5627,4.390
3.898941,3.2006,-1.2338,2.5229,4.258
3.905070,2.8569,-1.4037,2.2830,3.917
3.910282,2.2696,-1.5705,1.8235,3.308
3.914016,1.3576,-1.6198,1.1624,2.412
3.919536,0.2026,-1.5190,0.3224,1.566
3.924525,-1.0613,-1.2069,-0.6484,1.733
3.930310,-2.1945,-0.7376,-1.6286,2.831
3.933605,-3.1971,-0.2311,-2.6828,4.180
3.938633,-4.1266,0.2547,-3.5691,5.462
3.945676,-4.9782,0.7480,-4.1816,6.544
3.951854,-5.6897,1.1294,-4.5542,7.375
3.958716,-6.1370,1.3418,-4.6538,7.818
3.963997,-6.3442,1.4288,-4.6632,8.002
3.964720,-6.5702,1.4576,-4.5633,8.131
3.969374,-6.9010,1.6190,-4.4455,8.367
3.975058,-7.1452,1.7201,-4.3819,8.557
3.979130,-7.3555,1.7408,-4.2481,8.671
3.984707,-7.3453,1.4120,-4.1107,8.535
3.989595,-7.0383,0.6334,-3.7924,8.020
3.994123,-6.6026,-0.1682,-3.3002,7.383
3.999715,-6.2059,-0.8861,-2.8525,6.887
4.006385,-6.0108,-1.6383,-2.2962,6.640
4.009267,-5.9739,-2.2082,-1.6638,6.583
4.015542,-6.0615,-2.5570,-0.9495,6.647
4.021017,-6.2304,-2.7183,-0.0475,6.798
4.025032,-6.4231,-2.8167,0.7978,7.059
4.031098,-6.7113,-2.8761,1.5319,7.461
4.034542,-6.9706,-3.0120,2.1053,7.880
4.039640,-7.0431,-3.3055,2.3768,8.135
4.044898,-6.8716,-3.6654,2.2782,8.114
4.053121,-6.4994,-4.0099,1.9632,7.885
4.054088,-5.9315,-4.2234,1.6961,7.476
4.059176,-5.0820,-4.2185,1.4682,6.766
4.064395,-4.0995,-4.0897,1.3235,5.940
4.069954,-3.2474,-3.9271,1.3111,5.262
4.075399,-2.5685,-3.6584,1.4073,4.686
4.079883,-2.1011,-3.2125,1.4867,4.116
4.086303,-1.9022,-2.7631,1.6207,3.726
4.089237,-1.7801,-2.2932,1.7894,3.410
4.093658,-1.6201,-1.8621,1.7814,3.044
4.098866,-1.3743,-1.5241,1.5968,2.600
4.105398,-1.0524,-1.3038,1.2511,2.091
4.110621,-0.7453,-1.1294,0.8174,1.581
4.114482,-0.4244,-0.9003,0.3351,1.050
4.119281,-0.1327,-0.5637,-0.1085,0.589
4.127175,0.1108,-0.2780,-0.4077,0.506
4.130008,0.3300,-0.0097,-0.6385,0.719
4.134374,0.5681,0.2746,-0.8157,1.031
4.139484,0.9637,0.4746,-0.9729,1.449
4.146011,1.3253,0.7489,-1.0049,1.824
4.149580,1.6578,1.0213,-1.0407,2.208
4.156721,2.0090,1.3016,-1.0369,2.609
4.161418,2.3406,1.5044,-1.1325,3.004
4.164932,2.6287,1.5639,-1.3320,3.336
4.169436,2.8017,1.4328,-1.6398,3.548
4.175220,2.8644,1.1783,-2.1375,3.763
4.180934,3.1281,1.0114,-2.5702,4.173
4.185506,3.3342,0.7126,-2.9089,4.482
4.192340,3.7124,0.5030,-3.2587,4.965
4.195474,4.2051,0.3930,-3.3986,5.421
4.200511,4.5011,0.3453,-3.4629,5.690
4.206394,4.5290,0.2784,-3.3612,5.647
4.210163,4.3942,0.1868,-3.2571,5.473
4.214830,4.1400,0.0265,-3.0989,5.171
4.220178,3.7090,-0.0312,-3.0069,4.775
4.226116,3.1876,0.0982,-2.8899,4.304
4.231171,2.6382,0.2644,-2.6667,3.760
4.235035,2.0894,0.4478,-2.4712,3.267
4.240726,1.5941,0.6143,-2.2739,2.844
4.245814,1.1761,0.7111,-1.9879,2.417
4.249666,0.8257,0.7144,-1.5601,1.904
4.260593,0.4806,0.6818,-1.0625,1.351
4.261226,0.1553,0.5655,-0.4752,0.755
4.265250,-0.1982,0.4710,0.1486,0.532
4.269227,-0.6135,0.4316,0.6842,1.015
4.274718,-1.0138,0.3367,1.1832,1.594
4.280413,-1.3563,0.2243,1.5155,2.046
4.285285,-1.5739,0.0603,1.6801,2.303
4.290965,-1.6908,-0.2033,1.6818,2.393
4.295496,-1.6880,-0.4991,1.6017,2.380
4.299832,-1.5656,-0.8747,1.5448,2.367
4.304573,-1.3383,-1.2381,1.4485,2.328
4.309416,-1.1065,-1.5599,1.3841,2.361
4.315070,-0.7890,-1.8202,1.3709,2.411
4.318930,-0.4625,-1.9368,1.3366,2.398
4.325746,-0.1796,-1.9666,1.2617,2.343
4.329557,-0.0502,-1.8948,1.1994,2.243
4.334533,0.0310,-1.7643,1.2255,2.148
4.339803,0.0882,-1.6615,1.2590,2.086
4.345348,0.1788,-1.6291,1.3284,2.110
4.349565,0.1975,-1.6095,1.3663,2.120
4.359678,0.1778,-1.5499,1.3538,2.066
4.360542,0.1200,-1.4125,1.3100,1.930
4.364801,0.0814,-1.2984,1.2873,1.830
4.369327,0.0620,-1.2369,1.3093,1.802
4.374868,0.0619,-1.2330,1.3562,1.834
4.380523,0.1097,-1.2680,1.4138,1.902
4.386389,0.3250,-1.2748,1.4052,1.925
4.389207,0.6550,-1.2389,1.3401,1.939
4.396062,1.0802,-1.2122,1.2908,2.074
4.401822,1.4858,-1.1751,1.1861,2.235
4.405609,1.7904,-1.0793,1.0316,2.331
4.410216,1.9894,-1.0063,0.9098,2.408
4.415154,2.1354,-0.9083,0.7784,2.448
4.419936,2.2524,-0.8193,0.6425,2.481
4.426611,2.3502,-0.7249,0.4833,2.506
4.429467,2.4239,-0.6728,0.3348,2.538
4.434697,2.4591,-0.5960,0.1880,2.537
4.439721,2.5134,-0.5186,0.0812,2.568
4.444910,2.6251,-0.4362,-0.0285,2.661
4.449514,2.7318,-0.3964,-0.1314,2.764
4.456896,2.8288,-0.3565,-0.1795,2.857
4.460904,2.9113,-0.3355,-0.1826,2.936
4.464782,2.9267,-0.2907,-0.1359,2.944
4.469246,2.9469,-0.3229,-0.0588,2.965
4.475890,2.9623,-0.3271,0.0248,2.980
4.481265,2.9442,-0.3274,0.0908,2.964
4.486355,2.8925,-0.3527,0.1776,2.919
4.490361,2.7883,-0.3745,0.3137,2.831
4.494985,2.7129,-0.4837,0.5081,2.802
4.500914,2.6088,-0.5990,0.6893,2.764
4.505503,2.4905,-0.6819,0.8958,2.733
4.510589,2.3292,-0.7179,1.1034,2.675
4.515433,2.0533,-0.7068,1.2975,2.530
4.521064,1.7633,-0.7156,1.3680,2.344
4.524966,1.4736,-0.7631,1.3723,2.153
4.531110,1.2273,-0.8013,1.3055,1.963
4.535017,0.9765,-0.8346,1.2007,1.758
4.540078,0.7212,-0.8826,1.0440,1.546
4.546202,0.5666,-0.8881,0.8257,1.339
4.549404,0.5174,-0.9229,0.5934,1.213
4.559341,0.4970,-1.0010,0.4087,1.190
4.563469,0.4813,-1.0696,0.2280,1.195
4.567576,0.4608,-1.1142,0.1181,1.211
4.569765,0.4786,-1.1489,0.0457,1.245
4.575423,0.5538,-1.1163,0.0684,1.248
4.581549,0.6671,-1.0688,0.2625,1.287
4.585581,0.9192,-1.0014,0.6415,1.503
4.591200,1.2283,-0.9520,1.0938,1.900
4.594721,1.3698,-0.9346,1.5136,2.245
4.600540,1.2910,-0.9541,1.8097,2.419
4.606471,1.0928,-1.0155,1.9641,2.466
4.609604,0.8566,-1.1141,1.8439,2.318
4.615191,0.4868,-1.1917,1.4125,1.911
4.620108,0.0601,-1.2863,0.8046,1.518
4.625960,-0.5382,-1.4076,0.1973,1.520
4.631332,-1.3653,-1.5943,-0.3437,2.127
4.636078,-2.3159,-1.8618,-0.8242,3.084
4.640305,-3.1552,-2.0820,-1.3925,4.029
4.645358,-3.6155,-2.2170,-1.9850,4.683
4.652424,-3.7021,-2.1709,-2.4846,4.959
4.658789,-3.6690,-1.9147,-2.6933,4.938
4.659610,-3.6456,-1.5155,-2.5583,4.704
4.665009,-3.6222,-1.0452,-2.1669,4.348
4.670338,-3.6514,-0.6474,-1.5307,4.012
4.675991,-3.6520,-0.4136,-0.8575,3.774
4.681173,-3.6143,-0.3106,-0.3208,3.642
4.686548,-3.5385,-0.3621,0.0021,3.557
4.690510,-3.4150,-0.5913,0.0784,3.467
4.695774,-3.2295,-0.8532,-0.0615,3.341
4.701033,-3.0393,-1.0123,-0.3731,3.225
4.705866,-2.9113,-1.0720,-0.8125,3.207
4.710308,-2.8167,-1.0407,-1.2787,3.264
4.715676,-2.7076,-0.8835,-1.6906,3.312
4.720273,-2.6747,-0.6090,-1.9523,3.367
4.725629,-2.7993,-0.1735,-2.0685,3.485
4.729693,-3.1722,0.4181,-2.0960,3.825
4.734914,-3.7646,1.1354,-1.8962,4.365
4.740211,-4.4279,1.7999,-1.5512,5.025
4.747365,-5.0617,2.3999,-1.0813,5.705
4.753173,-5.7045,2.9761,-0.5925,6.461
4.759822,-6.2989,3.4493,-0.0568,7.182
4.760598,-7.2517,3.9365,0.7109,8.282
4.768420,-8.1941,4.5258,1.0207,9.416
4.770226,-8.4514,4.9656,1.2331,9.879
4.775132,-8.5028,5.2108,1.7071,10.118
4.780573,-8.5497,5.3990,1.7060,10.255
4.786466,-8.3527,5.3763,1.6673,10.072
4.791039,-7.5439,5.0803,1.5866,9.232
4.795774,-6.1384,4.5657,1.3960,7.777
4.800402,-4.4913,3.7213,0.9747,5.914
4.807079,-3.0095,2.5705,0.3851,3.977
4.810087,-1.5062,1.7009,-0.3115,2.293
4.815917,0.0380,1.2033,-1.0816,1.618
4.821523,1.4079,0.7978,-1.6129,2.285
4.828370,2.5036,0.5159,-1.9241,3.199
4.830312,3.1630,0.3593,-2.1821,3.859
4.836143,3.5399,0.2951,-2.1616,4.158
4.842463,3.6012,0.1888,-2.0784,4.162
4.846980,3.1894,-0.0616,-2.0711,3.803
4.850986,2.4580,-0.3241,-2.1630,3.290
4.856125,1.7182,-0.3718,-2.2107,2.824
4.861247,1.1853,-0.1403,-2.2485,2.546
4.868366,0.8588,0.1868,-2.3251,2.486
4.873931,0.6283,0.5605,-2.2877,2.438
4.874559,0.4457,0.8506,-1.9745,2.196
4.879743,0.4355,1.0378,-1.5389,1.907
4.885813,0.5686,1.0982,-0.9897,1.584
4.890754,0.7350,1.0660,-0.3882,1.352
4.895089,0.9058,0.9705,0.1712,1.339
4.900290,1.0478,0.8701,0.5652,1.475
4.905792,1.1945,0.7364,0.8136,1.622
4.911146,1.3171,0.5556,0.8974,1.688
4.915091,1.4493,0.3947,0.7586,1.683
4.920137,1.5671,0.2300,0.4501,1.647
4.925939,1.6514,0.0806,0.0961,1.656
4.930295,1.7500,-0.1012,-0.2605,1.772
4.936326,1.8677,-0.2338,-0.5197,1.953
4.940350,1.9327,-0.3171,-0.7684,2.104
4.946080,1.9213,-0.3363,-0.9063,2.151
4.952233,1.8621,-0.2914,-0.8862,2.083
4.959708,1.6691,-0.1729,-0.7226,1.827
4.960354,1.3617,-0.0196,-0.4733,1.442
4.966277,1.0402,0.2059,-0.1667,1.073
4.970810,0.7862,0.4742,0.2070,0.941
4.975440,0.6377,0.7464,0.5475,1.124
4.980439,0.6377,0.9843,0.7736,1.405
4.986256,0.6472,1.1352,0.8473,1.557
4.990883,0.6471,1.2136,0.8637,1.624
4.995972,0.7187,1.3011,0.7414,1.661
5.000636,0.7997,1.3642,0.5711,1.681
5.006466,0.8758,1.3599,0.3961,1.665
5.011509,0.9135,1.3027,0.2402,1.609
5.015947,0.9942,1.2454,0.1274,1.599
5.020473,1.0939,1.1834,0.0145,1.612
5.026125,1.1361,1.0934,-0.0742,1.579
5.030638,1.1017,1.0665,-0.0856,1.536
5.035677,0.9621,1.0212,0.0233,1.403
5.041133,0.7365,0.9908,0.1423,1.243
5.046363,0.4538,0.9706,0.2955,1.111
5.052622,0.1476,0.9410,0.5637,1.107
5.059811,-0.1344,0.8973,0.8314,1.231
5.063584,-0.3300,0.8680,1.0268,1.384
5.065377,-0.4487,0.8865,1.2215,1.575
5.071300,-0.5722,0.9143,1.5011,1.848
5.077800,-0.6668,0.8843,1.8076,2.120
5.081186,-0.7039,0.8490,2.0928,2.366
5.085978,-0.6787,0.8084,2.2753,2.508
5.090346,-0.6392,0.7675,2.4125,2.611
5.095338,-0.5855,0.7215,2.4375,2.609
5.101187,-0.4456,0.6658,2.3837,2.515
5.106574,-0.2868,0.5863,2.1317,2.229
5.111191,-0.1616,0.5024,1.8307,1.905
5.115436,-0.1179,0.4382,1.5048,1.572
5.120913,-0.1173,0.3791,1.1831,1.248
5.129888,-0.1981,0.3397,0.7991,0.891
5.130529,-0.3313,0.3341,0.3869,0.609
5.135701,-0.4166,0.4095,0.0574,0.587
5.141086,-0.3200,0.5657,-0.1134,0.660
5.145576,-0.1278,0.7018,-0.1693,0.733
5.154065,0.0832,0.8086,-0.1109,0.820
5.160679,0.2892,0.9005,0.0281,0.946
5.161097,0.5332,0.9536,0.2089,1.112
5.165904,0.7864,1.0116,0.3739,1.335
5.169954,0.9867,1.1557,0.5377,1.612
5.175614,1.1389,1.2667,0.6957,1.840
5.181115,1.2766,1.3635,0.8435,2.050
5.186178,1.3758,1.4033,0.9095,2.165
5.190198,1.4319,1.3524,0.9368,2.181
5.195825,1.4256,1.2585,0.8825,2.096
5.202057,1.4098,1.1356,0.7467,1.958
5.205937,1.3987,1.0457,0.5970,1.846
5.211491,1.4498,1.0078,0.4569,1.824
5.216524,1.5726,0.9601,0.3743,1.880
5.220458,1.7047,0.9602,0.2961,1.979
5.226046,1.8319,0.9221,0.2317,2.064
5.230735,1.9925,0.8892,0.2194,2.193
5.235460,2.1241,0.8475,0.1638,2.293
5.241067,2.2077,0.7831,0.0750,2.344
5.246843,2.2147,0.7201,-0.0515,2.329
5.251967,2.1882,0.7448,-0.1529,2.317
5.259179,2.1092,0.8229,-0.2864,2.282
5.263730,2.0206,0.9206,-0.3463,2.247
5.265756,1.9035,1.0469,-0.3570,2.202
5.271024,1.8487,1.2202,-0.3334,2.240
5.275463,1.7940,1.3543,-0.3142,2.270
5.280648,1.8445,1.4487,-0.2757,2.362
5.286544,1.9428,1.5177,-0.2034,2.474
5.292913,2.0984,1.5854,-0.1025,2.632
5.296143,2.3064,1.6711,-0.0068,2.848
5.301854,2.4997,1.7702,0.0887,3.064
5.306406,2.7167,1.8256,0.2318,3.281
5.312156,2.9190,1.8853,0.3123,3.489
5.315883,3.0972,1.9351,0.3497,3.669
5.321580,3.2512,1.9369,0.4728,3.814
5.327119,3.3141,1.9770,0.5326,3.896
5.331173,3.4295,2.0122,0.5047,4.008
5.336869,3.6021,1.9609,0.4317,4.124
5.341393,3.7744,1.8141,0.3943,4.206
5.346971,3.8602,1.5764,0.3253,4.182
5.352919,3.9794,1.2576,0.2969,4.184
5.356948,4.1652,0.9058,0.3185,4.274
5.365216,4.3460,0.5596,0.2759,4.391
5.366018,4.5647,0.2146,0.2606,4.577
5.371588,4.6395,-0.0854,0.2732,4.648
5.375676,4.5754,-0.2632,0.2377,4.589
5.381480,4.3056,-0.3714,0.1548,4.324
5.386426,3.8495,-0.5297,0.0060,3.886
5.390790,3.1931,-0.7237,-0.3325,3.291
5.395844,2.1307,-0.8867,-0.7508,2.427
5.401456,0.6198,-0.8041,-1.2549,1.614
5.407080,-0.8032,-0.3764,-1.8638,2.064
5.411202,-1.8081,0.2381,-2.5379,3.125
5.415561,-2.8022,0.7471,-3.1715,4.298
5.421185,-4.0773,1.0545,-3.8456,5.703
5.427592,-5.4272,1.2929,-4.3381,7.067
5.430981,-6.7082,1.5475,-4.8249,8.407
5.437916,-7.7958,1.7979,-5.1991,9.541
5.441227,-8.6375,1.9804,-5.3985,10.377
5.446537,-9.2051,1.9409,-5.4101,10.852
5.453922,-9.4224,1.6698,-5.2879,10.933
5.456364,-9.2851,1.1530,-5.0813,10.647
5.466044,-8.8418,0.4972,-4.6003,9.979
5.467211,-8.1216,-0.2144,-3.8894,9.007
5.471430,-7.2540,-0.8838,-3.1744,7.967
5.478693,-6.4546,-1.5900,-2.4413,7.082
